date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,1145311,471653,120385,65135,1802484,1853598,1877377,2357.770132985826,0.0,1145311
20230702,1128901,454053,120687,45871,1749512,1834342,1853708,2320.8283004134537,0.0,1128901
20230703,1155864,468748,124946,53049,1802607,1913525,1939663,2367.933276086976,0.0,1155864
20230704,1168801,473912,138517,74495,1855725,1954027,1995081,2389.1923321490885,0.0,1168801
20230705,1154310,460049,125452,70696,1810507,1911134,1935649,2373.888792677534,0.0,1154310
20230706,1168990,467023,128680,74259,1838952,1965011,1996712,2406.1263474722186,0.0,1168990
20230707,1177221,490079,146199,77472,1890971,1999891,2035721,2386.3553800722975,0.0,1177221
20230710,1178874,493765,146891,80432,1899962,2015955,2054541,2414.121786488826,0.0,1178874
20230711,1177440,491636,130674,79399,1879149,2001079,2042835,2390.1405816394986,0.0,1177440
20230712,1183566,495948,131599,84711,1895824,2038001,2083793,2413.43986873508,0.0,1183566
20230723,1301630,509361,138401,96421,2045813,2161315,2235384,2546.5246906323136,0.0,1301630
20230724,1193143,500502,135713,88921,1918279,2092041,2156829,2423.4760159737502,0.0,1193143
20230725,1273402,445262,135882,88985,1943531,2049135,2120657,2403.328525191677,0.0,1273402
20230726,1185834,493753,137467,87501,1904555,2073363,2134765,2411.5430744649784,0.0,1185834
20230727,1298201,488423,138151,93910,2018685,2112841,2211927,2547.3688386254553,0.0,1298201
20230729,1348854,521658,103657,96471,2070640,2070640,2340959,2529.546995017092,0.0,1348854
20230731,1303998,509560,103573,101173,2018304,2032779,2299538,2548.2331133552125,0.0,1303998
20230801,1344733,506315,114756,112783,2078587,2078587,2361535,2538.424708357528,0.0,1344733
20230802,1448741,557734,133596,5977,2146048,2140071,2609705,2617.119790915196,0.0,1448741
20230807,1357085,523830,110218,85809,2076942,2086746,2350302,2525.986539948303,0.0,1357085
20230810,1400506,542493,128073,1132,2072204,2071072,2487700,2550.3019429079372,0.0,1400506
20230817,1524639,582481,28210,24727,2160057,2166841,2865277,2629.619744373699,0.0,1524639
20230819,1443109,554144,18677,10680,2026610,2026610,2630822,2542.9628388948195,0.0,1443109
20230821,1402015,547340,16907,862,1967124,1966262,2538860,2510.899440439621,0.0,1402015
20230823,1459267,563619,18203,12202,2053291,2053291,2667611,2585.084137895709,0.0,1459267
20230824,1474119,567151,18236,12222,2071728,2071728,2693190,2593.977640612964,0.0,1474119
20230828,1491655,572619,23140,5896,2093310,2087414,2714623,2610.855032360089,0.0,1491655
20230901,1485974,562993,30805,26555,2106327,2118568,2768116,2625.3304553903304,0.0,1485974
20230903,1538260,593989,39763,39078,2211090,2228064,2963242,2637.821070504973,0.0,1538260
20230904,1543214,593333,41360,39829,2217736,2217736,2939187,2625.4523419784255,0.0,1543214
20230908,1624156,696965,74502,9098,2404721,2404721,3222846,2668.3043304690714,0.0,1624156
20230909,1564368,607801,56503,46907,2275579,2275579,3019048,2668.3043304690714,0.0,1564368
20230915,1552562,599329,44494,30367,2226752,2226752,2917556,2652.989257422653,0.0,1552562
20230919,1571835,606079,57060,47418,2282392,2282392,3023600,2668.3043304690714,0.0,1571835
20230921,1560981,661628,44624,5618,2272851,2267233,3042450,2647.6895588418215,0.0,1560981
20230922,1594087,676107,65145,5743,2341082,2335339,3112612,2680.791674114197,0.0,1594087
20230928,1618421,683975,73007,6567,2381970,2381970,3185041,2681.8508534219422,0.0,1618421
20231002,1391192,546606,71339,15241,2024378,2030923,2820371,2543.9119481617286,0.0,1391192
20231004,1687470,719196,74482,6223,2487371,2487371,3390505,2704.557634808325,0.0,1687470
20231005,1643356,708774,79724,11275,2443129,2449867,3286418,2683.583425198479,0.0,1643356
20231007,1744803,736676,82638,1563,2565680,2564117,3477543,2701.8956308488305,0.0,1744803
20231008,1642094,699093,83344,12811,2437342,2447628,3281093,2685.385633386758,0.0,1642094
20231009,1640953,701434,81151,12134,2435672,2444964,3262302,2689.8572452827307,0.0,1640953
20231015,1651488,702030,85910,12126,2451554,2461029,3305667,2689.929367102415,0.0,1651488
20231019,1606934,674584,67118,4768,2353404,2348636,3131846,2676.3198613020827,0.0,1606934
20231021,1618713,679399,73537,8604,2380253,2380253,3208763,2683.5200763176713,0.0,1618713
20231024,1657345,100481,6128,4468,1768422,1763954,3438530,2699.668127752002,0.0,1657345
