date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,399319,0,0,0,399319,614576,618974,1364.3474630752974,0.0,399319
20230702,468530,0,0,0,468530,695337,707635,1312.637040464728,0.0,468530
20230703,445986,0,0,0,445986,673209,688844,1345.014498063125,0.0,445986
20230704,470409,0,0,0,470409,700466,721071,1321.638377166765,0.0,470409
20230705,434130,0,0,0,434130,656933,669764,1354.606954064536,0.0,434130
20230706,435900,0,0,0,435900,660167,675252,1354.606954064536,0.0,435900
20230709,435154,0,0,0,435154,661743,664796,1353.4917805439381,0.0,435154
20230710,473557,0,0,0,473557,710293,720630,1338.7053447267624,0.0,473557
20230711,488445,0,0,0,488445,724652,732549,1365.1095194159332,0.0,488445
20230712,506608,0,0,0,506608,740269,753905,1356.467471043814,0.0,506608
20230713,488564,0,0,0,488564,714017,719140,1345.9271897097553,0.0,488564
20230714,475810,0,0,0,475810,705674,723046,1363.0700642300087,0.0,475810
20230721,546830,0,0,0,546830,785742,795523,1424.2485738100636,0.0,546830
20230722,541787,0,0,0,541787,778745,786395,1403.039557532146,0.0,541787
20230723,557850,0,0,0,557850,797814,804934,1420.3098253550174,0.0,557850
20230724,573593,0,0,0,573593,823746,853211,1426.6183792451295,0.0,573593
20230725,517753,0,0,0,517753,749459,756572,1403.1179565524774,0.0,517753
20230726,554680,0,0,0,554680,795631,807276,1424.0294940765798,0.0,554680
20230728,581132,0,0,0,581132,829544,848495,1434.2733351770853,0.0,581132
20230730,559593,0,0,0,559593,800262,807592,1443.3308698978208,0.0,559593
20230731,594713,0,0,0,594713,847412,866011,1455.8516407931131,0.0,594713
20230801,559923,0,0,0,559923,802817,820757,1450.7942652216407,0.0,559923
20230802,563911,0,0,0,563911,805275,814301,1448.4377791261868,0.0,563911
20230804,598943,0,0,0,598943,848366,861480,1458.4882584374823,0.0,598943
20230806,604877,0,0,0,604877,861107,884910,1452.9033002922115,0.0,604877
20230815,510125,0,0,0,510125,738097,757184,1512.0476182977836,0.0,510125
20230818,623532,0,0,0,623532,883520,932130,1519.802618763371,0.0,623532
20230821,656413,0,0,0,656413,938296,970284,1521.0798795592557,0.0,656413
20230823,640606,0,0,0,640606,901716,923033,1520.1065752110935,0.0,640606
20230830,657495,0,0,0,657495,936736,962684,1520.4341485246903,0.0,657495
20230901,665102,0,0,0,665102,939565,961533,1531.8485564833097,0.0,665102
20230902,1007699,0,0,0,1007699,1007699,1046881,2177.287303044777,0.0,1007699
20230904,676018,0,0,0,676018,958101,979700,1547.2349530695071,0.0,676018
20230906,671883,0,0,0,671883,960287,994441,1533.718357456805,0.0,671883
20230907,1002673,0,0,0,1002673,1002673,1046087,2191.802910847597,0.0,1002673
20230908,676944,0,0,0,676944,960536,989059,1552.0463910592364,0.0,676944
20230909,1019568,0,0,0,1019568,1019568,1119323,2168.3440686385543,0.0,1019568
20230910,1017344,0,0,0,1017344,1017344,1066892,2199.888178976377,0.0,1017344
20230911,990367,0,0,0,990367,990367,1030855,2193.521369852594,0.0,990367
20230921,572290,0,0,0,572290,869324,938390,1664.1454263374942,0.0,572290
20230922,976632,0,0,0,976632,976632,1013512,2160.337936527524,0.0,976632
20230925,1007918,0,0,0,1007918,1007918,1049116,2189.138643393789,0.0,1007918
20230929,1001299,0,0,0,1001299,1001299,1038034,2185.5251085265527,0.0,1001299
20231001,1000636,0,0,0,1000636,1000636,1036777,2181.9129221854846,0.0,1000636
20231004,1046816,0,0,0,1046816,1046816,1086245,2208.1883977595753,0.0,1046816
20231007,1063844,0,0,0,1063844,1063844,1119467,2200.095452474733,0.0,1063844
20231008,1029280,0,0,0,1029280,1029280,1073349,2217.8710512561365,0.0,1029280
20231009,1070810,0,0,0,1070810,1070810,1140722,2206.3771209836273,0.0,1070810
20231018,1042196,0,0,0,1042196,1042196,1082096,2212.659033832371,0.0,1042196
20231020,1028540,0,0,0,1028540,1028540,1100978,2197.1326769223565,0.0,1028540
20231021,1040755,0,0,0,1040755,1040755,1092590,2194.664439043017,0.0,1040755
