date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,707779,0,0,0,707779,707779,722660,2396.198656205282,0.0,707779
20230702,795348,0,0,0,795348,795348,826474,2419.065935438718,0.0,795348
20230704,783296,0,0,0,783296,783296,811735,2423.6509649699974,0.0,783296
20230705,762814,0,0,0,762814,762814,782031,2424.179861313925,0.0,762814
20230706,792690,0,0,0,792690,792690,822957,2415.2995673414925,0.0,792690
20230709,778102,0,0,0,778102,778102,806650,2423.505725184077,0.0,778102
20230710,807140,0,0,0,807140,807140,836852,2410.1867147588378,0.0,807140
20230711,780030,0,0,0,780030,780030,795702,2405.211009454264,0.0,780030
20230713,791451,0,0,0,791451,791451,818701,2417.1826575581745,0.0,791451
20230717,800238,0,0,0,800238,807275,838652,2420.277670020529,0.0,800238
20230719,827146,0,0,0,827146,836894,878314,2403.1920439282417,0.0,827146
20230720,831770,0,0,0,831770,863402,895938,2393.7735899620916,0.0,831770
20230721,867237,0,0,0,867237,916712,959147,2386.6537243596945,0.0,867237
20230722,865398,0,0,0,865398,919290,965627,2390.545544431229,0.0,865398
20230723,853979,0,0,0,853979,907889,954467,2376.6876109409077,0.0,853979
20230725,846456,0,0,0,846456,896385,932326,2393.7735899620916,0.0,846456
20230726,822458,0,0,0,822458,859614,886774,2400.0966647199857,0.0,822458
20230727,869958,0,0,0,869958,934935,980202,2384.768332563983,0.0,869958
20230730,895511,0,0,0,895511,970148,1009681,2377.1125341472584,0.0,895511
20230731,893669,0,0,0,893669,972730,1008715,2382.215775281492,0.0,893669
20230801,866181,0,0,0,866181,946612,1015134,2391.76002140683,0.0,866181
20230802,877967,0,0,0,877967,975356,1077911,2395.2786894221726,0.0,877967
20230805,928708,0,0,0,928708,1040202,1081041,2363.2452263783375,0.0,928708
20230806,935523,0,0,0,935523,1046385,1097187,2375.344185586586,0.0,935523
20230810,850433,0,0,0,850433,914129,954482,2401.087253724862,0.0,850433
20230811,911716,0,0,0,911716,1022465,1065509,2377.899072711035,0.0,911716
20230815,951132,0,0,0,951132,1071814,1122591,2365.2526292132093,0.0,951132
20230818,893072,0,0,0,893072,893072,992211,2386.472710927154,0.0,893072
20230820,966488,0,0,0,966488,1091197,1162827,2354.7823678633235,0.0,966488
20230822,1016068,0,0,0,1016068,1192639,1264948,2365.7979626333267,0.0,1016068
20230823,993553,0,0,0,993553,1152695,1204891,2362.697610783064,0.0,993553
20230824,971944,0,0,0,971944,1142229,1211092,2359.224448839067,0.0,971944
20230826,2745,0,0,0,2745,0,2095538,153.32318807016765,0.0,2745
20230828,1002280,0,0,0,1002280,1175778,1234293,2414.810965686548,0.0,1002280
20230829,30904,0,0,0,30904,30904,1245439,549.224908393638,4.0,30904
20230830,1046578,0,0,0,1046578,1229097,1320648,2454.710573570742,0.0,1046578
20230901,965650,0,0,0,965650,1115386,1149456,2365.130863187067,0.0,965650
20230902,1004102,0,0,0,1004102,1172372,1234606,2449.529750788914,0.0,1004102
20230903,1053703,0,0,0,1053703,1250995,1333558,2424.327535627148,0.0,1053703
20230906,1160800,0,0,0,1160800,1412930,1638542,2455.297945260412,0.0,1160800
20230907,10695,0,0,0,10695,10695,2056976,271.3595400939499,0.0,10695
20230908,1057615,0,0,0,1057615,1311581,1401916,2502.0567539526355,0.0,1057615
20230910,1059441,0,0,0,1059441,1320864,1440891,2490.765344226549,0.0,1059441
20230911,261411,0,0,0,261411,261411,1726435,1537.691776657468,0.0,261411
20230915,1101145,0,0,0,1101145,1398505,1514589,2496.3373169505758,0.0,1101145
20230916,1087848,0,0,0,1087848,1368103,1466059,2492.594632105269,0.0,1087848
20230921,680,0,0,0,680,0,2487451,46.69047011971501,0.0,680
20230922,1122621,0,0,0,1122621,1416135,1529465,2469.11806117083,0.0,1122621
20230923,1165463,0,0,0,1165463,1413705,1625312,2474.419527889319,0.0,1165463
20230924,1111002,0,0,0,1111002,1405717,1545912,2444.540856684543,0.0,1111002
20230925,1145709,0,0,0,1145709,1401457,1589284,2461.571855542714,0.0,1145709
20230926,1138701,0,0,0,1138701,1389897,1565829,2464.8156117649046,0.0,1138701
20230927,1155003,0,0,0,1155003,1423132,1646902,2482.551107228208,0.0,1155003
20231008,1166840,0,0,0,1166840,1437295,1643264,2460.38208414872,0.0,1166840
20231011,302381,0,0,0,302381,308779,2113169,1674.4252745345193,0.0,302381
,na,na,na,na,na,na,na,na,na,20231013
20231014,29612,0,0,0,29612,43470,2815857,366.17482163578643,0.0,29612
20231016,2085,0,0,0,2085,0,2052916,65.11528238439882,0.0,2085
20231017,291298,0,0,0,291298,291298,1996458,1612.2096637844595,0.0,291298
20231021,1197189,0,0,0,1197189,1469266,1718929,2447.1509965672326,0.0,1197189
20231025,1190591,0,0,0,1190591,1455549,1691565,2449.6963077083656,0.0,1190591
20231028,1188984,0,0,0,1188984,1451523,1774835,2433.1946079177474,0.0,1188984
20231029,1183764,0,0,0,1183764,1456322,1685822,2456.0203582218123,0.0,1183764
