date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,1671564,0,0,0,1671564,1671564,1676648,3273.7819108792205,0.0,1671564
20230702,1690874,0,0,0,1690874,1690874,1750272,3280.34449410424,0.0,1690874
20230703,1675616,0,0,0,1675616,1675616,1681523,3270.351663047875,0.0,1675616
20230704,1684541,0,0,0,1684541,1684541,1705757,3268.3531020989763,0.0,1684541
20230705,1671227,0,0,0,1671227,1671227,1678313,3268.203788015674,0.0,1671227
20230708,1679657,0,0,0,1679657,1679657,1716696,3272.3502257551836,0.0,1679657
20230710,1715740,0,0,0,1715740,1729370,1786027,3294.7260887667126,0.0,1715740
20230711,1705654,0,0,0,1705654,1721764,1787888,3290.7294024273706,0.0,1705654
20230712,1697241,0,0,0,1697241,1716594,1741126,3286.732724150231,0.0,1697241
20230714,1705161,0,0,0,1705161,1743646,1779409,3298.407494534294,0.0,1705161
20230720,1704290,0,0,0,1704290,1749942,1808442,3290.8114500833985,0.0,1704290
20230721,1711180,0,0,0,1711180,1794755,1846114,3307.224213747837,0.0,1711180
20230726,1714984,0,0,0,1714984,1790093,1844303,3294.565828754982,0.0,1714984
20230728,1704367,0,0,0,1704367,1806443,1856204,3279.076089388595,0.0,1704367
20230729,1776622,0,0,0,1776622,1930313,2089890,3348.690490326032,0.0,1776622
20230730,1734907,0,0,0,1734907,1854604,1934457,3311.582703179856,0.0,1734907
20230731,1726498,0,0,0,1726498,1858270,1923074,3321.274454181708,0.0,1726498
20230802,1732496,0,0,0,1732496,1877353,1936093,3327.1639574869164,0.0,1732496
20230805,1629390,0,0,0,1629390,1810403,1846728,3253.245149078071,0.0,1629390
20230806,1719078,0,0,0,1719078,1862812,1922168,3311.2203188552708,0.0,1719078
20230817,1781451,0,0,0,1781451,1927726,2101270,3344.002392343642,0.0,1781451
20230819,1739274,0,0,0,1739274,1900806,2055044,3356.6489241503946,0.0,1739274
20230822,1744796,0,0,0,1744796,1917205,2047512,3350.573682222195,0.0,1744796
20230828,1972266,0,0,0,1972266,1972266,2171518,4544.124118023186,315.37913691301776,1972266
20230901,1736912,0,0,0,1736912,1851381,2026373,3328.117786377159,0.0,1736912
20230907,1823384,0,0,0,1823384,1831964,2317609,4635.998705780665,258.93628559937287,1823384
20230908,1845194,0,0,0,1845194,1852945,2290004,4602.89517586486,287.3673607075097,1845194
20230909,1855202,0,0,0,1855202,1864903,2283198,4611.192036773138,291.6504757410829,1855202
20230913,1710401,0,0,0,1710401,1828585,2019627,3304.4745421927523,0.0,1710401
20230915,1776981,0,0,0,1776981,1792985,2360875,4638.09012417827,276.72368890284764,1776981
20230919,1784335,0,0,0,1784335,1796963,2347961,4645.253922015459,265.08866441249427,1784335
20230922,1926070,0,0,0,1926070,1962610,2219439,4588.713981062668,297.3213749463701,1926070
20230923,1935041,0,0,0,1935041,1950052,2216551,4552.7354414681295,113.03096920755833,1935041
20230926,1718599,0,0,0,1718599,1740395,2417352,4687.754259770877,268.69313351851775,1718599
20230929,1727485,0,0,0,1727485,1747713,2404862,4691.253563814261,272.389427107588,1727485
20231001,1664381,0,0,0,1664381,1664381,2472909,4722.298169323915,251.85710234178427,1664381
20231005,1664545,0,0,0,1664545,1664545,2464881,4699.3978337655135,246.81166909204273,1664545
20231007,11260,0,0,0,11260,21625,2701139,309.7418279793674,0.0,11260
20231013,12462,0,0,0,12462,23561,2705236,302.6945655276949,0.0,12462
20231018,8391,0,0,0,8391,8391,2512831,215.87033144922904,0.0,8391
20231021,7381,0,0,0,7381,7381,2567026,196.82479518597245,0.0,7381
20231024,5026,0,0,0,5026,0,2531655,188.403821617291,0.0,5026
20231029,10442,0,0,0,10442,19195,2697848,218.25672956406177,0.0,10442
