date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20170727,1289651,0,0,0,1289651,1384367,1391327,2541.081659451345,0.0,1289651
20170808,1272779,0,0,0,1272779,1430253,1462321,2584.387741806558,0.0,1272779
20170809,1673528,0,0,0,1673528,1688581,1710267,3994.4266171754866,34.92849839314596,1673528
20170812,3488,0,0,0,3488,0,1961678,104.6900186264192,0.0,3488
20170816,4990,0,0,0,4990,0,1709387,120.06664815842908,0.0,4990
20170818,1424338,0,0,0,1424338,1424338,1952165,3921.645572970612,0.0,1424338
20170828,1576563,0,0,0,1576563,1576563,1806878,3968.5549007163804,8.246211251235321,1576563
20170831,1627090,0,0,0,1627090,1627090,1646532,2960.5904816438224,0.0,1627090
20170902,4772,0,0,0,4772,0,1927768,148.08105888330215,0.0,4772
20170915,6588,0,0,0,6588,6588,1929636,170.88007490635061,0.0,6588
20171002,6668,0,0,0,6668,6668,2066058,169.43435306926398,0.0,6668
20171011,6029,0,0,0,6029,6029,2011947,166.97305171793442,0.0,6029
