date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230704,47036,0,0,0,47036,47036,50077,549.1083681751718,0.0,47036
20230705,44748,0,0,0,44748,44748,44810,535.5221750777459,0.0,44748
20230706,46056,0,0,0,46056,46056,47702,539.4070818964096,0.0,46056
20230710,46419,0,0,0,46419,46419,49223,544.7384693593798,0.0,46419
,na,na,na,na,na,na,na,na,na,20230711
20230712,46980,0,0,0,46980,46980,51326,548.6164416056084,0.0,46980
20230713,47864,0,0,0,47864,47864,55402,550.0727224649482,0.0,47864
20230715,45775,0,0,0,45775,45775,48612,545.2375629026305,0.0,45775
20230717,46723,0,0,0,46723,46723,51887,546.1904429775387,0.0,46723
20230719,47998,0,0,0,47998,47998,66784,546.7174773134658,0.0,47998
20230721,47402,0,0,0,47402,47402,54853,548.6164416056084,0.0,47402
20230722,45263,0,0,0,45263,45263,49710,523.442451469118,0.0,45263
20230723,46312,0,0,0,46312,46312,50730,535.051399400095,0.0,46312
20230725,47510,0,0,0,47510,47510,55822,550.5560825202098,0.0,47510
20230727,46554,0,0,0,46554,46554,51847,536.9916200463467,0.0,46554
20230728,46857,0,0,0,46857,46857,53796,535.0476614284003,0.0,46857
20230729,45470,0,0,0,45470,45470,62160,520.4997598462462,0.0,45470
20230731,46631,0,0,0,46631,46631,51865,539.4256204519767,0.0,46631
20230801,46063,0,0,0,46063,46063,50117,523.4730174517116,0.0,46063
20230803,45417,0,0,0,45417,45417,51940,540.4183564609922,0.0,45417
20230806,46368,0,0,0,46368,46368,53359,537.4644174268656,0.0,46368
,na,na,na,na,na,na,na,na,na,20230812
20230814,46437,0,0,0,46437,46437,52576,548.1313711146262,0.0,46437
20230816,45767,0,0,0,45767,45767,50805,535.0476614284003,0.0,45767
20230817,45121,0,0,0,45121,45121,48865,513.7820549610506,0.0,45121
20230820,45712,0,0,0,45712,45712,51496,545.7105459856901,0.0,45712
,na,na,na,na,na,na,na,na,na,20230822
20230824,46346,0,0,0,46346,46346,51470,542.8259389528101,0.0,46346
20230825,47107,0,0,0,47107,47107,57294,544.2499425815312,0.0,47107
,na,na,na,na,na,na,na,na,na,20230828
20230829,46301,0,0,0,46301,46301,54265,538.9359887778882,0.0,46301
20230830,46889,0,0,0,46889,46889,56152,544.2499425815312,0.0,46889
,na,na,na,na,na,na,na,na,na,20230831
20230901,47616,0,0,0,47616,47616,56119,547.6531749200401,0.0,47616
20230903,45970,0,0,0,45970,45970,52184,546.7174773134658,0.0,45970
20230904,45413,0,0,0,45413,45413,49002,534.1198367407824,0.0,45413
20230906,46297,0,0,0,46297,46297,54372,519.0645431928481,0.0,46297
20230907,48632,0,0,0,48632,48632,61864,557.8530272392542,0.0,48632
20230908,46853,0,0,0,46853,46853,55628,538.4310540821359,0.0,46853
20230909,46826,0,0,0,46826,46826,58253,537.4904650317064,0.0,46826
20230912,46703,0,0,0,46703,46703,53066,535.0476614284003,0.0,46703
,na,na,na,na,na,na,na,na,na,20230913
,na,na,na,na,na,na,na,na,na,20230914
,na,na,na,na,na,na,na,na,na,20230915
20230918,113831,0,0,0,113831,113831,136565,982.700361249552,50.0,113831
20230924,131314,0,0,0,131314,131314,159489,1102.6368395804668,0.0,131314
20230927,160763,0,0,0,160763,160763,186658,1158.9823122032535,0.0,160763
20231004,246735,0,0,0,246735,246735,293783,1383.3538954295102,0.0,246735
20231006,222903,0,0,0,222903,222903,252604,1418.4907472380635,0.0,222903
20231007,241148,0,0,0,241148,241148,278560,1402.6161270996424,0.0,241148
20231010,242751,0,0,0,242751,242751,272307,1434.764092107131,0.0,242751
20231017,966,0,0,0,966,0,364110,59.09314681077663,0.0,966
20231020,27,0,0,0,27,0,370295,8.48528137423857,0.0,27
20231021,97,0,0,0,97,0,347158,17.08800749063506,0.0,97
20231027,342,0,0,0,342,0,397478,31.304951684997057,0.0,342
