date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230714,344221,0,0,0,344221,344221,356625,1832.249982944467,0.0,344221
20230722,352009,0,0,0,352009,352009,366085,1825.6921974966099,0.0,352009
20230723,350617,0,0,0,350617,350617,367179,1833.039006677163,0.0,350617
20230725,339559,0,0,0,339559,339559,347736,1830.4119754853004,0.0,339559
20230801,340638,0,0,0,340638,340638,362268,1829.6240050895703,0.0,340638
20230814,337533,0,0,0,337533,337533,347750,1826.6088798645428,0.0,337533
20230817,355332,0,0,0,355332,355332,359908,1822.9525501230141,0.0,355332
20230822,375846,0,0,0,375846,375846,380757,1975.7246771754408,0.0,375846
20230825,360773,0,0,0,360773,360773,364916,1827.2219350697385,0.0,360773
20230829,363744,0,0,0,363744,363744,370259,1823.7653357819916,0.0,363744
20230830,357940,0,0,0,357940,357940,375043,1835.9270137998406,0.0,357940
20230831,388713,0,0,0,388713,388713,397193,1957.9795708842316,0.0,388713
20230905,378957,0,0,0,378957,378957,411397,1817.5643042269508,0.0,378957
20230908,402651,0,0,0,402651,402651,432393,1939.2637778291019,0.0,402651
20230914,387071,0,0,0,387071,387071,434225,1836.98121928342,0.0,387071
20230919,356081,0,0,0,356081,356081,384808,1839.341186403436,0.0,356081
20230924,475583,0,0,0,475583,513830,617790,1888.454394471839,0.0,475583
20230925,598219,0,0,0,598219,619295,755309,2555.9256640207673,0.0,598219
20230926,626428,0,0,0,626428,679446,803378,2700.418486086925,0.0,626428
20230929,662116,0,0,0,662116,722278,847792,2850.438562747845,0.0,662116
20231001,713754,0,0,0,713754,821404,934812,2951.455911918726,0.0,713754
20231003,70979,0,0,0,70979,95111,893621,1091.2378292562992,0.0,70979
20231005,51484,0,0,0,51484,80220,970561,1004.1553664647718,10.0,51484
20231006,686579,0,0,0,686579,792014,920959,3038.2001250740545,0.0,686579
20231008,29829,0,0,0,29829,43470,928415,582.2782839845567,0.0,29829
20231009,46655,0,0,0,46655,80456,858624,606.0825026347486,0.0,46655
20231010,192165,0,0,0,192165,192165,1169694,1367.808466123821,0.0,192165
20231011,175639,0,0,0,175639,175639,1149567,1355.0867130925608,0.0,175639
20231020,3422,0,0,0,3422,0,1600244,126.64912159190051,0.0,3422
20231021,207244,0,0,0,207244,207244,1240442,1397.2601762019842,0.0,207244
20231028,251091,0,0,0,251091,251091,1350329,1436.7811245976195,0.0,251091
