date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,339762,0,0,0,339762,339762,342728,1515.197676872559,0.0,339762
20230705,337024,0,0,0,337024,337024,340669,1504.4268011438776,0.0,337024
20230707,333353,0,0,0,333353,333353,335074,1508.0066312851545,0.0,333353
20230708,337511,0,0,0,337511,337511,340631,1500.8490930136848,0.0,337511
20230709,326377,0,0,0,326377,326377,327577,1476.738297735926,0.0,326377
20230710,333518,0,0,0,333518,333518,336862,1507.1164520368027,0.0,333518
20230711,329010,0,0,0,329010,329010,330872,1501.7443191169393,0.0,329010
20230713,328151,0,0,0,328151,328151,329026,1496.3809675346715,0.0,328151
20230717,328221,0,0,0,328221,328221,329592,1482.9821307082564,0.0,328221
20230719,329487,0,0,0,329487,329487,331090,1510.7004997682366,0.0,329487
20230720,334212,0,0,0,334212,334212,339363,1500.8530907453933,0.0,334212
20230721,339901,0,0,0,339901,339901,346322,1501.7563051307625,0.0,339901
20230722,334792,0,0,0,334792,334792,337852,1494.5902448497382,0.0,334792
20230724,334452,0,0,0,334452,334452,341745,1499.0623736189232,0.0,334452
20230725,338656,0,0,0,338656,338656,348443,1510.7256534526712,0.0,338656
20230726,339810,0,0,0,339810,339810,344825,1505.3424859479653,0.0,339810
20230727,340947,0,0,0,340947,340947,351697,1506.217779738375,0.0,340947
20230729,322456,0,0,0,322456,322456,327991,1466.8878621080753,0.0,322456
20230730,336539,0,0,0,336539,336539,347047,1499.0623736189232,0.0,336539
20230802,342569,0,0,0,342569,342569,352034,1522.3153418395284,0.0,342569
20230805,338772,0,0,0,338772,338772,344765,1516.0804727981954,0.0,338772
20230806,339300,0,0,0,339300,345997,351871,1496.3769578552058,0.0,339300
20230808,337535,0,0,0,337535,337535,343834,1499.0623736189232,0.0,337535
20230810,354044,0,0,0,354044,354044,364664,1541.1190739199876,0.0,354044
20230811,345371,0,0,0,345371,345371,355061,1539.3258264578035,0.0,345371
20230812,333288,0,0,0,333288,333288,334868,1487.4367213431299,0.0,333288
20230816,348703,0,0,0,348703,348703,364967,1529.4704966098561,0.0,348703
20230817,358534,0,0,0,358534,358534,374427,1555.421486285952,0.0,358534
20230819,360517,0,0,0,360517,360517,371365,1581.3677624132852,0.0,360517
20230825,359332,0,0,0,359332,359332,378634,1527.6858315766367,0.0,359332
20230826,332982,0,0,0,332982,332982,335071,1489.2279879185726,0.0,332982
20230830,398374,0,0,0,398374,398374,423519,1651.765116473889,0.0,398374
20230904,396655,0,0,0,396655,396655,413139,1728.2927992675316,0.0,396655
20230906,365991,0,0,0,365991,365991,388984,1521.4585107718185,0.0,365991
20230908,363941,0,0,0,363941,363941,380821,1497.4124348355065,0.0,363941
20230909,423377,0,0,0,423377,423377,437883,1835.6753525610131,0.0,423377
20230913,443799,0,0,0,443799,443799,473952,1837.1249277063332,0.0,443799
20230914,466124,0,0,0,466124,466124,499833,1833.3793933607958,0.0,466124
20230915,402239,0,0,0,402239,455077,475069,1520.690632574555,0.0,402239
20230919,468511,0,0,0,468511,479884,503863,1812.6632340288695,0.0,468511
20230926,356022,0,0,0,356022,356022,385139,1533.0492490458355,0.0,356022
20231016,581275,0,0,0,581275,694811,753983,2063.3119008041417,0.0,581275
20231017,442155,0,0,0,442155,442155,497457,1535.043973311514,0.0,442155
20231025,108775,0,0,0,108775,108775,885753,1024.281211386795,0.0,108775
