date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20210701,983615,0,0,0,983615,1071989,1083720,1710.625616550857,0.0,983615
20210702,991440,0,0,0,991440,1152341,1192311,1842.3561002151566,0.0,991440
20210709,983963,0,0,0,983963,1111640,1122204,1780.2494207273317,0.0,983963
20210713,1336031,0,0,0,1336031,1336031,1447085,2312.2050082118585,0.0,1336031
20210715,1036442,0,0,0,1036442,1232054,1258229,1928.4325240982637,0.0,1036442
20210716,1037002,0,0,0,1037002,1225547,1274502,1985.2546436162793,0.0,1037002
20210718,1244356,0,0,0,1244356,1244356,1316973,2336.0419516780944,0.0,1244356
20210721,1318137,0,0,0,1318137,1318137,1362079,2459.5040150404307,0.0,1318137
20210722,1291134,0,0,0,1291134,1291134,1314576,2462.4223845636234,0.0,1291134
20210724,1397495,0,0,0,1397495,1397495,1438526,2441.4159825806005,0.0,1397495
20210725,1347900,0,0,0,1347900,1347900,1370824,2483.894522720319,0.0,1347900
20210727,1406827,0,0,0,1406827,1406827,1442261,2427.8195979108496,0.0,1406827
20210728,1367896,0,0,0,1367896,1367896,1393274,2434.8314110015913,0.0,1367896
20210729,1543118,0,0,0,1543118,1553992,1624654,2590.114283192925,0.0,1543118
20210730,1455142,0,0,0,1455142,1455142,1513298,2563.220630378899,0.0,1455142
20210805,1443507,0,0,0,1443507,1453046,1512709,2659.3984282164265,0.0,1443507
20210806,1376213,0,0,0,1376213,1393642,1432854,2428.9298054904757,0.0,1376213
20210808,1329619,0,0,0,1329619,1346535,1381196,2477.2218310034327,0.0,1329619
20210809,1551233,0,0,0,1551233,1591903,1660514,2872.22561787893,0.0,1551233
20210810,2136,0,0,0,2136,0,1985541,100.41912168506553,0.0,2136
20210811,1723048,0,0,0,1723048,1730744,1798272,3122.5073258520947,0.0,1723048
20210820,1584366,0,0,0,1584366,1599685,1687986,3266.805167131949,0.0,1584366
20210822,4904,0,0,0,4904,0,2261224,221.7746604100658,0.0,4904
20210824,1617578,0,0,0,1617578,1628458,1723191,3504.059360227792,0.0,1617578
20210825,1628951,0,0,0,1628951,1640042,1922636,3923.486714645533,211.17765033260503,1628951
20210827,1422065,0,0,0,1422065,1422065,2123596,3970.9248293061405,208.4034548657963,1422065
20210828,1547971,0,0,0,1547971,1561748,2007046,3966.761903618618,193.7937047481161,1547971
20210903,1416843,0,0,0,1416843,1416843,2130175,4013.7722905017918,213.01643129110957,1416843
20210906,7048,0,0,0,7048,7048,2288518,153.07514494521962,0.0,7048
20210908,1450425,0,0,0,1450425,1469915,2103541,4034.289032778886,230.82460874005614,1450425
20210909,1326744,0,0,0,1326744,1337760,2223330,4046.6529379228955,155.64061166674975,1326744
20210913,1337230,0,0,0,1337230,1345279,2211291,4034.004462069917,155.79473675320358,1337230
20210914,4643,0,0,0,4643,0,2535000,212.4335190124195,0.0,4643
20210916,1460231,0,0,0,1460231,1479040,2088841,3958.9296533280303,236.2371689637344,1460231
20210917,1453539,0,0,0,1453539,1470012,2098815,3983.531096903851,232.1551205552012,1453539
20210919,3439,0,0,0,3439,0,2366133,86.02325267042627,0.0,3439
20210920,1368155,0,0,0,1368155,1374434,2178804,4000.168996430026,181.57092278225608,1368155
20210922,1367648,0,0,0,1367648,1367648,2182173,3996.20720183526,174.4706279005151,1367648
20210929,1457550,0,0,0,1457550,1473783,2094296,3959.2655884646083,225.42404485768594,1457550
20210930,1642,0,0,0,1642,0,2262599,78.40918313565064,0.0,1642
20211001,1368991,0,0,0,1368991,1375161,2181928,4007.7175549182602,180.15548839821673,1368991
20211003,1704118,0,0,0,1704118,1738781,1848842,3992.8225605453595,6.0,1704118
20211004,1287408,0,0,0,1287408,1287408,2256335,4023.0759376377673,127.20062892926276,1287408
20211012,1350828,0,0,0,1350828,1366074,2198198,4142.185896359554,72.47068372797375,1350828
20211014,9194,0,0,0,9194,9194,2501576,147.20054347725758,0.0,9194
20211016,1356946,0,0,0,1356946,1356946,2191590,4042.548206267923,176.23847480048164,1356946
20211024,1440448,0,0,0,1440448,1458861,2102446,3963.026116492295,173.6663467687393,1440448
