date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,2718594,0,0,0,2718594,2718594,2828875,4694.0856404629,73.348483283569,2718594
20230703,2719709,0,0,0,2719709,2719709,2832118,4692.442008165897,70.25667228100119,2719709
20230704,2696695,0,0,0,2696695,2696695,2849681,4681.186174464759,68.41052550594829,2696695
20230705,2717601,0,0,0,2717601,2717601,2832261,4691.808180222205,73.348483283569,2717601
20230708,2759790,0,0,0,2759790,2759790,2804597,4700.43402251324,68.26419266350405,2759790
20230709,2623534,0,0,0,2623534,2623534,2920958,4668.92235960291,62.03224967708329,2623534
20230710,2737759,0,0,0,2737759,2737759,2819823,4705.857201403374,76.02631123499285,2737759
20230711,2682941,0,0,0,2682941,2682941,2861409,4683.968402967723,71.47027354082255,2682941
20230712,2686752,0,0,0,2686752,2686752,2858805,4682.322927778476,70.8801805866774,2686752
20230713,2705637,0,0,0,2705637,2711861,2853301,4686.372157650308,60.530983801686226,2705637
20230717,2590201,0,0,0,2590201,2590201,2956913,4678.404001366278,68.35202996254024,2590201
20230720,2651425,0,0,0,2651425,2659914,2901358,4684.598168466534,68.26419266350405,2651425
20230721,2627566,0,0,0,2627566,2627566,2926478,4679.540575740315,66.48308055437865,2627566
20230722,2519573,0,0,0,2519573,2519573,3024652,4668.1122522921405,70.71067811865476,2519573
20230723,2571154,0,0,0,2571154,2571154,2980633,4671.082101612003,65.5133574166368,2571154
20230725,2579834,0,0,0,2579834,2579834,2969208,4674.997754010155,66.48308055437865,2579834
20230726,2594772,0,0,0,2594772,2594772,2957061,4669.434655287511,59.665735560705194,2594772
20230728,2529917,0,0,0,2529917,2529917,3010962,4663.681378482025,66.27216610312357,2529917
20230802,2513953,0,0,0,2513953,2513953,3029650,4653.6910082213235,58.0,2513953
20230805,2493837,0,0,0,2493837,2493837,3046633,4668.720167240697,72.24956747275377,2493837
20230811,2502601,0,0,0,2502601,2502601,3043475,4670.464216756189,68.96375859826666,2502601
20230818,2377393,0,0,0,2377393,2377393,3171507,4661.351735280229,70.0,2377393
20230822,2460745,0,0,0,2460745,2460745,3083820,4656.324730943923,68.73136110975832,2460745
20230823,2207166,0,0,0,2207166,2207166,3336811,4648.473728010087,66.12110101926616,2207166
20230825,2362263,0,0,0,2362263,2362263,3178237,4662.358630564578,78.40918313565064,2362263
20230828,2328734,0,0,0,2328734,2328734,3214538,4659.634320416142,74.0,2328734
20230829,2358574,0,0,0,2358574,2358574,3187537,4661.351735280229,68.0294054067798,2358574
20230830,2369211,0,0,0,2369211,2369211,3178266,4665.2558343567825,70.02856560004639,2369211
20230901,2336499,0,0,0,2336499,2336499,3206115,4646.800619781314,62.03224967708329,2336499
20230903,2350724,0,0,0,2350724,2350724,3191997,4659.102917944612,68.73136110975832,2350724
20230904,2338253,0,0,0,2338253,2338253,3210379,4665.190242637485,74.0,2338253
20230909,2259969,0,0,0,2259969,2259969,3278717,4659.509416236864,88.29496021857646,2259969
20230910,2127618,0,0,0,2127618,2127618,3407565,4702.137811676727,78.40918313565064,2127618
20230913,2192623,0,0,0,2192623,2192623,3345457,4649.617618686509,95.35197952848173,2192623
20230914,2180721,0,0,0,2180721,2180721,3357270,4660.59266617455,101.9803902718557,2180721
20230915,2099778,0,0,0,2099778,2099778,3435909,4680.78668601764,144.01388821915754,2099778
20230923,2315072,0,0,0,2315072,2315072,3236955,4655.204399379259,67.91170738539859,2315072
20230924,2165775,0,0,0,2165775,2165775,3373415,4668.361596963115,110.2905254316979,2165775
20230925,2162364,0,0,0,2162364,2162364,3374219,4667.247582890798,107.8702924812944,2162364
20230928,2019120,0,0,0,2019120,2019120,3521979,4732.2421746990085,166.30093204789924,2019120
20230929,2161905,0,0,0,2161905,2161905,3378155,4665.030760884648,105.26157893552613,2161905
20231001,2898,0,0,0,2898,0,3890409,120.28299963003916,0.0,2898
20231004,2017637,0,0,0,2017637,2017637,3515705,4675.486712632172,205.67936211491906,2017637
20231007,3775,0,0,0,3775,0,3782915,128.70120434556935,0.0,3775
20231008,4113,0,0,0,4113,0,3695367,130.23056476879765,0.0,4113
20231009,2801,0,0,0,2801,0,3507021,120.88010589009261,0.0,2801
20231013,2096028,0,0,0,2096028,2096028,3442117,4663.206193167958,118.45674315968678,2096028
20231018,2090119,0,0,0,2090119,2090119,3448463,4681.724895804964,131.04197800704932,2090119
20231021,2046773,0,0,0,2046773,2046773,3491251,4676.723639472403,192.35384061671346,2046773
20231028,1881,0,0,0,1881,0,4269343,88.56635930193812,0.0,1881
20231029,1916065,0,0,0,1916065,1916065,3616791,4725.304223010408,710.8811433706762,1916065
