date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,874492,0,0,0,874492,874492,884562,1508.9121909508187,0.0,874492
20230702,894311,0,0,0,894311,894311,918657,1513.4516840652693,0.0,894311
20230704,919518,0,0,0,919518,935931,978171,1518.9588539522722,0.0,919518
20230705,893875,0,0,0,893875,900081,935736,1508.7226385257165,0.0,893875
20230709,915849,0,0,0,915849,953455,972645,1518.3214415926557,0.0,915849
20230710,1059509,0,0,0,1059509,1059509,1141228,1659.6288741763924,0.0,1059509
20230711,969254,0,0,0,969254,1035987,1154112,1600.4711806215068,0.0,969254
20230712,981163,0,0,0,981163,1067739,1132680,1611.1176245079066,0.0,981163
20230713,953748,0,0,0,953748,1020253,1041174,1609.527881088116,0.0,953748
20230714,1114718,0,0,0,1114718,1122981,1222742,1681.4565114804486,0.0,1114718
20230716,962165,0,0,0,962165,1039514,1069937,1614.8374531202824,0.0,962165
20230719,1097630,0,0,0,1097630,1118104,1210697,1694.378942267638,0.0,1097630
20230720,974234,0,0,0,974234,1063514,1114646,1617.099873229851,0.0,974234
20230723,961672,0,0,0,961672,1053439,1082123,1621.8113330470965,0.0,961672
20230724,1086816,0,0,0,1086816,1095081,1139724,1704.198345263837,0.0,1086816
20230725,1003992,0,0,0,1003992,1117462,1164140,1617.892456252887,0.0,1003992
20230726,1100930,0,0,0,1100930,1109278,1139453,1731.0343728534103,0.0,1100930
20230727,1125634,0,0,0,1125634,1125634,1214472,1735.3097706173385,0.0,1125634
20230728,1137473,0,0,0,1137473,1137473,1210218,1749.3964673566709,0.0,1137473
20230730,1120294,0,0,0,1120294,1126948,1165123,1756.489681153863,0.0,1120294
20230801,1248767,0,0,0,1248767,1274659,1386485,1851.29684275645,0.0,1248767
20230805,1149205,0,0,0,1149205,1184790,1206918,1793.4034682692013,0.0,1149205
20230806,1164758,0,0,0,1164758,1208550,1236336,1815.9911894059398,0.0,1164758
20230815,899740,0,0,0,899740,1034755,1067111,1598.0800981177383,0.0,899740
20230818,1286137,0,0,0,1286137,1321107,1421541,1830.1136576726594,0.0,1286137
20230822,1408852,0,0,0,1408852,1408852,1566133,1903.9464278177577,0.0,1408852
20230823,1364976,0,0,0,1364976,1364976,1499958,1881.4685753421447,0.0,1364976
20230825,378,0,0,0,378,0,1710552,50.15974481593781,0.0,378
20230828,1361826,0,0,0,1361826,1361826,1475776,1897.3434059231345,0.0,1361826
20230901,1372457,0,0,0,1372457,1372457,1488343,1902.248143644777,0.0,1372457
20230908,1453900,0,0,0,1453900,1465064,1638867,3673.1267334520326,0.0,1453900
20230909,1471809,0,0,0,1471809,1471809,1632047,3660.1923446726128,0.0,1471809
20230910,975996,0,0,0,975996,1096325,1222563,1615.6955158692494,0.0,975996
20230915,1254,0,0,0,1254,0,1550086,79.84985911070852,4.0,1254
20230922,2509,0,0,0,2509,0,1680817,78.40918313565064,0.0,2509
20230923,2102,0,0,0,2102,0,1640421,72.11102550927978,0.0,2102
20230924,2829,0,0,0,2829,0,1681671,84.11896337925236,0.0,2829
20230925,3206,0,0,0,3206,0,1688278,87.36131867136622,0.0,3206
20230926,4400,0,0,0,4400,0,1741793,136.85028315644803,0.0,4400
20231001,4804,0,0,0,4804,0,1728723,139.5564401953561,0.0,4804
20231002,3550,0,0,0,3550,0,1729065,110.72488428533127,0.0,3550
20231008,1069,0,0,0,1069,0,2025995,64.89992295835181,0.0,1069
20231011,7123,0,0,0,7123,7123,1815199,163.41358572652396,0.0,7123
20231019,7526,0,0,0,7526,7526,1870235,161.91355718407277,0.0,7526
20231025,5417,0,0,0,5417,0,1769952,141.36477637657833,0.0,5417
