date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,1006418,0,0,0,1006418,1180032,1194439,1718.437662529543,0.0,1006418
20230702,1027912,0,0,0,1027912,1239696,1298189,1739.371150732356,0.0,1027912
20230703,976361,0,0,0,976361,1180397,1193533,1575.280292519398,0.0,976361
20230708,1284348,0,0,0,1284348,1284348,1291056,2454.316198047839,0.0,1284348
20230710,1340467,0,0,0,1340467,1340467,1345283,2555.4686458651768,0.0,1340467
20230711,1343779,0,0,0,1343779,1343779,1381368,2563.503852152362,0.0,1343779
20230712,1422103,0,0,0,1422103,1422103,1438617,2577.4413669373744,0.0,1422103
20230717,1396079,0,0,0,1396079,1396079,1418551,2656.686658226747,0.0,1396079
20230719,1417443,0,0,0,1417443,1425676,1444683,2661.1553881725886,0.0,1417443
20230720,1492457,0,0,0,1492457,1525365,1556125,2661.9128460563843,0.0,1492457
20230724,1451259,0,0,0,1451259,1484826,1508697,2676.1644194630494,0.0,1451259
20230725,1432192,0,0,0,1432192,1456828,1478732,2666.8933237008187,0.0,1432192
20230727,1483442,0,0,0,1483442,1528744,1545783,2711.89970316013,0.0,1483442
20230728,1493924,0,0,0,1493924,1550611,1569263,2707.951255100431,0.0,1493924
20230729,1659114,0,0,0,1659114,1687759,1715085,2783.6070124929633,0.0,1659114
20230730,1561860,0,0,0,1561860,1621055,1670898,2734.8915883449567,0.0,1561860
20230731,1688480,0,0,0,1688480,1718772,1755346,2808.9813100125816,0.0,1688480
20230801,1465161,0,0,0,1465161,1509315,1528858,2726.1056472558066,0.0,1465161
20230802,1492364,0,0,0,1492364,1550165,1569349,2742.239960324406,0.0,1492364
20230806,1523481,0,0,0,1523481,1596129,1615436,2758.250169944706,0.0,1523481
20230809,1527055,0,0,0,1527055,1592359,1626466,2737.769164849367,0.0,1527055
20230810,1584765,0,0,0,1584765,1674776,1692147,2739.5357270895374,0.0,1584765
20230812,1708859,0,0,0,1708859,1763342,1887102,3964.4026031673425,166.38509548634457,1708859
20230820,1660495,0,0,0,1660495,1660495,1928355,3944.288021937546,76.96752561957543,1660495
20230822,1717923,0,0,0,1717923,1767062,1805501,4017.0441869613533,0.0,1717923
20230823,1648781,0,0,0,1648781,1655145,1944412,4010.3790344554714,156.20499351813308,1648781
20230828,1647355,0,0,0,1647355,1647355,1943596,3993.733591515588,156.7801007781281,1647355
20230829,1700249,0,0,0,1700249,1700249,1890870,3991.572121357699,194.09276132818556,1700249
20230904,1493295,0,0,0,1493295,1493295,2096815,4049.8938257687696,118.81077392223317,1493295
20230908,26924,0,0,0,26924,26924,2074632,554.0036100965408,0.0,26924
20230909,4067,0,0,0,4067,0,2197408,202.27703774773843,0.0,4067
20230914,13651,0,0,0,13651,13651,2006136,474.0042193905029,0.0,13651
20230915,18742,0,0,0,18742,18742,2084531,536.0037313302959,0.0,18742
20230916,19058,0,0,0,19058,19058,2115594,536.0037313302959,0.0,19058
20230919,197,0,0,0,197,0,2250497,33.1058907144937,0.0,197
20230922,1625326,0,0,0,1625326,1636537,1966555,3993.680007211394,23.40939982143925,1625326
20230923,17422,0,0,0,17422,17422,2106626,530.3772242470448,0.0,17422
20230925,2156,0,0,0,2156,0,2168768,143.68020044529447,0.0,2156
20230928,763,0,0,0,763,0,2278885,51.10772935672255,0.0,763
20231004,3735,0,0,0,3735,0,2211902,185.31055015837603,0.0,3735
20231009,1555,0,0,0,1555,0,2383297,145.72576985557495,0.0,1555
20231013,4108,0,0,0,4108,0,2554489,134.3726162579266,0.0,4108
20231021,546,0,0,0,546,0,2317562,37.57658845611187,0.0,546
20231029,778,0,0,0,778,0,2462694,50.635955604688654,0.0,778
