date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,667522,0,0,0,667522,667522,673727,2056.6224738633973,0,667522
20230702,675329,0,0,0,675329,675329,699178,2074.8137265788464,0,675329
20230703,687349,0,0,0,687349,687349,713287,2094.3543157737186,0,687349
20230704,669750,0,0,0,669750,669750,692300,2101.254863171053,0,669750
20230706,708671,0,0,0,708671,708671,734817,2105.711281253914,0,708671
20230707,670422,0,0,0,670422,670422,694521,2080.680657861749,0,670422
20230709,652976,0,0,0,652976,652976,664489,2085.5176815361697,0,652976
20230713,698983,0,0,0,698983,698983,732666,2113.958372343221,0,698983
20230717,722778,0,0,0,722778,722778,745769,2748.437374218303,0,722778
20230720,754521,0,0,0,754521,754521,787435,2737.8312584964033,0,754521
20230724,780761,0,0,0,780761,780761,803239,2755.9978229309254,0,780761
20230725,818501,0,0,0,818501,818501,844516,2916.5548169029844,0,818501
20230726,824192,0,0,0,824192,824192,853894,2852.082747747688,0,824192
20230727,743882,0,0,0,743882,743882,758943,2738.853044615574,0,743882
20230728,814513,0,0,0,814513,814513,844000,2837.2331592592104,0,814513
20230804,6444,0,0,0,6444,6444,nan,155.24174696260025,0,6444
20230805,796197,0,0,0,796197,813862,857519,2479.3547547698777,0,796197
20230807,754169,0,0,0,754169,764012,807525,2193.2204631545824,0,754169
20230809,759175,0,0,0,759175,759175,798461,2177.764909259032,0,759175
20230810,866127,0,0,0,866127,885750,931675,2987.880185014118,0,866127
20230812,856015,0,0,0,856015,873496,905390,2971.648027610269,0,856015
20230822,907207,0,0,0,907207,990715,1014458,3038.206049628629,0,907207
20230824,931570,0,0,0,931570,1024255,1057361,3055.097379790045,0,931570
20230825,955639,0,0,0,955639,1060529,1108622,3067.945892612841,0,955639
20230827,1027561,0,0,0,1027561,1054300,1094711,2978.473434496269,0,1027561
20230830,1106270,0,0,0,1106270,1115159,1158412,2922.745284830685,0,1106270
20230901,933429,0,0,0,933429,1034497,1061655,3075.821191161801,0,933429
20230903,1100465,0,0,0,1100465,1100465,1119842,2925.884481656786,0,1100465
20230905,1172908,0,0,0,1172908,1172908,1227045,2940.6298645018214,0,1172908
20230906,1205382,0,0,0,1205382,1205382,1283178,2979.7852271598367,0,1205382
20230907,1149430,0,0,0,1149430,1149430,1204867,2933.285529913513,0,1149430
20230910,1288593,0,0,0,1288593,1288593,1403213,2990.3658639036125,0,1288593
20230913,1334031,0,0,0,1334031,1334031,1469435,3026.885528063458,0,1334031
20230916,1291395,0,0,0,1291395,1291395,1411899,3000.4166377354995,0,1291395
20230919,1244361,0,0,0,1244361,1244361,1351025,2995.966621976954,0,1244361
20230928,1408184,0,0,0,1408184,1408184,1589873,3060.5966738529924,0,1408184
20230929,1295110,0,0,0,1295110,1295110,1403147,2998.2321457819107,0,1295110
20231001,1391875,0,0,0,1391875,1391875,1620788,3046.357825338317,0,1391875
20231002,1425091,0,0,0,1425091,1425091,1644302,3114.7346596459865,0,1425091
20231003,1360515,0,0,0,1360515,1360515,1527809,3042.111109081981,0,1360515
20231004,1408669,0,0,0,1408669,1408669,1579703,3062.760193028504,0,1408669
20231005,1442115,0,0,0,1442115,1442115,1660573,3111.6053734366765,0,1442115
20231007,1384987,0,0,0,1384987,1384987,1565949,3093.477008157649,0,1384987
20231008,1455379,0,0,0,1455379,1455379,1641672,3114.9048139549946,0,1455379
20231021,1493770,0,0,0,1493770,1493770,1746610,3166.8849047605127,0,1493770
20231028,1396238,0,0,0,1396238,1396238,1583466,3087.021217938095,0,1396238
