date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,348007,0,0,0,348007,348007,351630,1502.8200158368932,0.0,348007
20230702,344517,0,0,0,344517,344517,345589,1504.787028120591,0.0,344517
20230703,348974,0,0,0,348974,348974,353857,1502.6975743641833,0.0,348974
20230704,351081,0,0,0,351081,351081,358582,1505.1498264292495,0.0,351081
20230705,348178,0,0,0,348178,355991,365856,1509.08316536896,0.0,348178
20230706,350571,0,0,0,350571,357031,369308,1504.6620883108606,0.0,350571
20230707,348217,0,0,0,348217,348217,360422,1502.3235337303347,0.0,348217
20230708,349066,0,0,0,349066,349066,354522,1506.037184135903,0.0,349066
20230709,354640,0,0,0,354640,367576,384492,1509.2686970847835,0.0,354640
20230711,353034,0,0,0,353034,362046,375915,1507.0023224932336,0.0,353034
20230717,355099,0,0,0,355099,395035,401876,1523.753260866076,0.0,355099
20230719,391343,0,0,0,391343,436312,469877,1592.6079241294765,0.0,391343
20230720,370684,0,0,0,370684,404819,413738,1577.4840728197544,0.0,370684
20230721,372350,0,0,0,372350,408859,417768,1589.8804986539083,0.0,372350
20230725,386664,0,0,0,386664,428728,456010,1585.9104640552694,0.0,386664
20230726,383444,0,0,0,383444,422925,442883,1583.3584559410417,0.0,383444
20230727,372327,0,0,0,372327,413200,422455,1583.6375848027856,0.0,372327
20230728,359010,0,0,0,359010,413905,420519,1529.1147765946153,0.0,359010
20230729,383459,0,0,0,383459,430450,451721,1584.6715748065906,0.0,383459
20230731,400708,0,0,0,400708,446534,479934,1606.0049813123246,0.0,400708
20230801,382198,0,0,0,382198,433853,453790,1584.6715748065906,0.0,382198
20230804,390323,0,0,0,390323,402752,473742,1588.3286813503055,0.0,390323
20230805,398146,0,0,0,398146,446865,465561,1624.4297460955336,0.0,398146
20230806,400252,0,0,0,400252,448751,471795,1635.1403609476465,0.0,400252
20230807,395422,0,0,0,395422,441644,463488,1613.6480409308592,0.0,395422
20230811,422608,0,0,0,422608,422608,500232,1625.6506389750537,0.0,422608
20230815,466353,0,0,0,466353,466353,584118,1717.3572720898817,0.0,466353
20230816,430977,0,0,0,430977,430977,519389,1663.9723555395985,0.0,430977
20230822,458924,0,0,0,458924,458924,548266,1700.307031097619,0.0,458924
20230823,454606,0,0,0,454606,454606,548066,1716.1177115804148,0.0,454606
20230824,452038,0,0,0,452038,452038,549470,1690.8837925771245,0.0,452038
20230829,478665,0,0,0,478665,478665,577955,1759.7783951395697,0.0,478665
20230830,476990,0,0,0,476990,476990,576918,1768.9465791820849,0.0,476990
20230902,508362,0,0,0,508362,515304,645968,1878.1150124526453,0.0,508362
20230905,550032,0,0,0,550032,568781,724830,1933.341149409488,0.0,550032
20230906,544669,0,0,0,544669,563422,724739,1922.1914576857323,0.0,544669
20230908,532483,0,0,0,532483,549995,700175,1914.6111876827629,0.0,532483
20230909,586040,0,0,0,586040,586040,755912,1989.6140329219636,0.0,586040
20230911,473808,0,0,0,473808,546537,607810,1600.1562423713503,0.0,473808
20230916,548624,0,0,0,548624,567465,712273,1954.375603613594,0.0,548624
20230919,535503,0,0,0,535503,554835,706276,1926.098647525614,0.0,535503
20230921,537748,0,0,0,537748,548828,720928,1914.2925586231588,0.0,537748
20230922,577126,0,0,0,577126,577126,756754,1983.3597757340951,0.0,577126
20230923,556481,0,0,0,556481,567556,732990,1959.6448657856351,0.0,556481
20230926,600292,0,0,0,600292,600292,798583,2012.4611797498108,0.0,600292
20230928,591983,0,0,0,591983,591983,790716,2001.0167415591504,0.0,591983
20231001,619768,0,0,0,619768,619768,823682,2031.9704722264053,0.0,619768
20231002,614679,0,0,0,614679,614679,852379,2015.5098610525329,0.0,614679
20231004,4190,0,0,0,4190,0,862619,123.96773773849388,0.0,4190
20231007,600696,0,0,0,600696,600696,810555,2015.1476372712746,0.0,600696
20231009,601246,0,0,0,601246,601246,818897,1882.2327167489148,0.0,601246
20231018,603094,0,0,0,603094,603094,824789,2009.4277792446287,0.0,603094
20231021,574524,0,0,0,574524,586357,773451,1972.8233575259596,0.0,574524
20231028,2544,0,0,0,2544,0,825439,118.45674315968678,0.0,2544
20231029,595261,0,0,0,595261,663678,894851,2002.6232796010338,0.0,595261
