date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230705,147761,0,0,0,147761,156084,163024,774.5062943578961,0.0,147761
20230717,180881,0,0,0,180881,187006,265231,764.8293927406295,0.0,180881
20230722,149662,0,0,0,149662,159074,179240,774.7257579298625,0.0,149662
20230723,151102,0,0,0,151102,160635,182352,778.9736837660179,0.0,151102
20230725,150275,0,0,0,150275,159374,181303,780.6048936561954,0.0,150275
20230727,150143,0,0,0,150143,159098,183969,778.9736837660179,0.0,150143
20230801,151246,0,0,0,151246,157341,189157,784.4615988051933,0.0,151246
20230802,150363,0,0,0,150363,156930,209935,779.7871504455559,0.0,150363
20230804,149233,0,0,0,149233,149233,182399,774.5062943578961,0.0,149233
20230806,146583,0,0,0,146583,153775,166472,774.5062943578961,0.0,146583
20230807,151680,0,0,0,151680,157859,184194,780.8021516363797,0.0,151680
20230808,152087,0,0,0,152087,162750,200447,783.4411273350411,0.0,152087
20230814,151554,0,0,0,151554,168643,204913,784.255060551094,0.0,151554
20230816,147954,0,0,0,147954,155315,176434,772.093258615823,0.0,147954
20230820,151753,0,0,0,151753,162193,195705,777.9614386330469,0.0,151753
20230822,150795,0,0,0,150795,161582,197579,781.826067613507,0.0,150795
20230824,151485,0,0,0,151485,161587,196216,778.9736837660179,0.0,151485
20230825,151452,0,0,0,151452,161764,196061,779.7871504455559,0.0,151452
20230827,152079,0,0,0,152079,160271,193118,785.073244990555,0.0,152079
20230828,152862,0,0,0,152862,163322,202451,777.359633631693,0.0,152862
20230829,151525,0,0,0,151525,163301,199206,776.3349792454286,0.0,151525
20230831,153146,0,0,0,153146,164413,205269,782.4295495442385,0.0,153146
20230901,152487,0,0,0,152487,163516,202817,780.8021516363797,0.0,152487
20230903,155516,0,0,0,155516,170170,211788,784.255060551094,0.0,155516
20230904,151853,0,0,0,151853,162339,201396,784.4615988051933,0.0,151853
20230906,157244,0,0,0,157244,173550,220205,781.265639843453,0.0,157244
20230908,148363,0,0,0,148363,158189,185534,772.093258615823,0.0,148363
20230909,153854,0,0,0,153854,167581,210206,789.7366649713055,0.0,153854
20230912,148443,0,0,0,148443,160513,198419,775.3192890674138,0.0,148443
20230914,151597,0,0,0,151597,162875,201655,780.2871266399312,0.0,151597
20230915,146747,0,0,0,146747,157112,195625,786.0814207192535,0.0,146747
20230919,166555,0,0,0,166555,178381,232917,873.9061734534206,0.0,166555
20230924,158702,0,0,0,158702,171998,224488,783.2496409191644,0.0,158702
20230927,180236,0,0,0,180236,195997,255066,985.6733738921835,0.0,180236
20231004,274360,0,0,0,274360,274360,400012,1152.6265657184897,0.0,274360
20231005,245209,0,0,0,245209,268084,339974,1131.9151911693739,0.0,245209
20231006,284906,0,0,0,284906,284906,420274,1172.0426613395948,0.0,284906
20231007,276354,0,0,0,276354,276354,408462,1144.9925763951485,0.0,276354
20231008,262945,0,0,0,262945,288580,363804,1158.650939670788,0.0,262945
20231009,285764,0,0,0,285764,285764,419796,1174.1635320516475,0.0,285764
20231021,304617,0,0,0,304617,304617,442595,1186.2276341411036,0.0,304617
20231025,295242,0,0,0,295242,295242,441622,1214.6192819151192,0.0,295242
20231027,338463,0,0,0,338463,338463,505209,1229.3233911383936,0.0,338463
