date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20180701,963885,0,0,0,963885,983521,997683,1734.8244867997455,0.0,963885
20180702,997404,0,0,0,997404,1029827,1150187,1722.761736282763,0.0,997404
20180706,859241,0,0,0,859241,859241,864654,1427.5867749457475,0.0,859241
20180708,985345,0,0,0,985345,1021870,1036795,1711.4496779046704,0.0,985345
20180727,1543784,0,0,0,1543784,1556158,1608901,2440.31473379972,0.0,1543784
20180730,1658355,0,0,0,1658355,1658355,1700580,2790.011469510475,0.0,1658355
20180803,1689094,0,0,0,1689094,1689094,1759274,2782.5887227544067,0.0,1689094
20180807,1576124,0,0,0,1576124,1576124,1866770,4015.179198989754,146.696966567138,1576124
20180813,1671228,0,0,0,1671228,1671228,1693236,3001.5529314006776,0.0,1671228
20180824,1662648,0,0,0,1662648,1662648,1705652,2883.032431312558,0.0,1662648
20180925,1474327,0,0,0,1474327,1474327,1969674,3925.5414913104664,91.93475947648963,1474327
20181006,1399003,0,0,0,1399003,1399003,2040173,3906.9297408579027,87.86353054595519,1399003
20181009,1903,0,0,0,1903,0,2142298,134.8332303254654,0.0,1903
