date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,2125426,0,0,0,2125426,2614306,2627220,3189.528491799376,0.0,2125426
20230702,2098445,0,0,0,2098445,2576178,2590659,3117.3424579279063,0.0,2098445
20230705,2114037,0,0,0,2114037,2612451,2617942,3179.559717948383,0.0,2114037
20230706,2121182,0,0,0,2121182,2641000,2684324,3182.387782781979,0.0,2121182
20230709,2135415,0,0,0,2135415,2716047,2775972,3206.4965304830753,0.0,2135415
20230710,2129564,0,0,0,2129564,2717485,2755447,3186.6527893700627,0.0,2129564
20230711,2118830,0,0,0,2118830,2696059,2732525,3179.559717948383,0.0,2118830
20230712,2134323,0,0,0,2134323,2714443,2753829,3189.4808354965858,0.0,2134323
20230714,2127103,0,0,0,2127103,2730781,2762441,3213.5425934628593,0.0,2127103
20230720,2109932,0,0,0,2109932,2735524,2779387,3162.687464799518,0.0,2109932
20230721,2118909,0,0,0,2118909,2766945,2808513,3216.470114893033,0.0,2118909
20230722,2135736,0,0,0,2135736,2760235,2882786,3212.152549303971,0.0,2135736
20230723,2129225,0,0,0,2129225,2827090,2875231,3209.3245395254125,0.0,2129225
20230724,2141405,0,0,0,2141405,2769133,2884185,3205.1071744951055,0.0,2141405
20230725,2102346,0,0,0,2102346,2770730,2820400,3199.4512029409043,0.0,2102346
20230726,2124765,0,0,0,2124765,2761817,2879914,3196.574416465226,0.0,2124765
20230728,2127834,0,0,0,2127834,2764471,2888243,3186.7004879655697,0.0,2127834
20230730,2587690,0,0,0,2587690,2587690,3263286,6625.684870260583,653.8317826474942,2587690
20230731,2141861,0,0,0,2141861,2841839,3009199,3212.152549303971,0.0,2141861
20230802,2161415,0,0,0,2161415,2847802,3024301,3213.5911376527038,0.0,2161415
20230804,2142291,0,0,0,2142291,2818593,2997388,3207.986284259956,0.0,2142291
20230806,2141163,0,0,0,2141163,2825562,2988744,3216.470114893033,0.0,2141163
20230815,2148673,0,0,0,2148673,2881433,3092637,3213.6421704975182,0.0,2148673
20230821,2433271,0,0,0,2433271,2433271,3412986,6600.22938995305,658.4861426028644,2433271
20230823,2623273,0,0,0,2623273,2636381,3225084,6583.395172705342,456.0745553086688,2623273
20230902,2434262,0,0,0,2434262,2434262,3419625,6658.235201613112,620.6738273844,2434262
20230904,2428292,0,0,0,2428292,2428292,3432914,6567.744818428925,474.23622805517505,2428292
20230906,1624,0,0,0,1624,0,4180601,118.81077392223317,0.0,1624
20230908,2207049,0,0,0,2207049,2207049,3643274,6605.88616311241,638.2538679867126,2207049
20230922,2246526,0,0,0,2246526,2246526,3611052,6557.964623265362,446.80644579056826,2246526
20230925,2330994,0,0,0,2330994,2330994,3522132,6586.300023533699,448.9008799278522,2330994
20230929,2206578,0,0,0,2206578,2206578,3643396,6552.417874342264,508.30699385312414,2206578
20231001,2275242,0,0,0,2275242,2275242,3571482,6633.038519411749,555.989208528367,2275242
20231004,2341491,0,0,0,2341491,2341491,3513254,6665.297892817694,595.5199408919906,2341491
20231005,2214970,0,0,0,2214970,2214970,3651534,6381.292659015099,241.9008061168875,2214970
20231008,2167665,0,0,0,2167665,2167665,3685861,6548.221743343761,460.7211738134031,2167665
20231015,2128226,0,0,0,2128226,2128226,3719481,6586.387477213893,491.95934791403243,2128226
20231018,2204982,0,0,0,2204982,2204982,3649800,6565.048057706813,466.22312254970797,2204982
20231020,2167776,0,0,0,2167776,2167776,3679919,6579.243117562992,521.7278984298233,2167776
20231021,2723,0,0,0,2723,0,3816886,87.8179936004006,0.0,2723
