date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,354062,177820,0,0,531882,726821,734119,1779.502177576639,0.0,354062
20230702,348683,172787,0,0,521470,697904,701943,1777.9741280457374,0.0,348683
20230703,354157,175348,0,0,529505,750534,760091,1785.2383594355124,0.0,354157
20230704,348401,175146,0,0,523547,714743,721686,1778.206962082873,0.0,348401
20230706,358332,177253,0,0,535585,785238,790993,1777.288946682559,0.0,358332
20230708,355907,176141,0,0,532048,782423,787125,1783.250963829825,0.0,355907
20230709,363037,179422,0,0,542459,839938,849911,1784.3598291824437,0.0,363037
20230712,352322,173740,0,0,526062,788062,797070,1785.2383594355124,0.0,352322
20230713,356834,175568,0,0,532402,822286,835574,1784.576140152053,0.0,356834
20230714,353416,175760,0,0,529176,833776,842083,1788.5524873483585,0.0,353416
20230720,364388,253227,0,0,617615,795573,937084,1793.8784797192925,0.0,364388
20230721,359360,234757,0,0,594117,770103,908275,1790.111728356641,0.0,359360
20230722,362353,249956,0,0,612309,790288,925159,1792.3135886334178,0.0,362353
20230723,370614,267829,0,0,638443,822778,968138,1787.0881343683081,0.0,370614
20230724,380164,269569,0,0,649733,839638,988023,1787.2906870456188,0.0,380164
20230728,372762,254281,0,0,627043,809667,956520,1782.1571198971205,0.0,372762
20230729,371223,178559,0,0,549782,780746,927279,1790.3251101406136,0.0,371223
20230731,380774,284773,0,0,665547,861531,1027864,1787.0881343683081,0.0,380774
20230801,377865,279964,0,0,657829,852397,1017798,1787.4954545396752,0.0,377865
20230802,376775,275414,0,0,652189,845406,1012119,1789.691593543424,0.0,376775
20230804,387035,304353,0,0,691388,878361,1068019,1786.8877972609248,0.0,387035
20230805,399592,335804,0,0,735396,934722,1147039,1782.3187144840285,0.0,399592
20230806,387330,305558,0,0,692888,873556,1062432,1782.3187144840285,0.0,387330
20230811,395355,335287,0,0,730642,925379,1128560,1784.5032922356854,0.0,395355
20230815,385538,299521,0,0,685059,873915,1052249,1777.3429607141104,0.0,385538
20230816,403840,343049,0,0,746889,940792,1073036,1773.41478509682,0.0,403840
20230818,400073,356337,0,0,756410,960945,1194313,1783.9282496782207,0.0,400073
20230820,434972,427186,0,0,862158,883611,1470798,1772.701892592209,0.0,434972
20230821,397705,336716,0,0,734421,926233,1156105,1782.3187144840285,0.0,397705
20230823,410090,382954,0,0,793044,1027010,1275749,1777.5815030540793,0.0,410090
20230904,440629,423121,0,0,863750,1105425,1425518,2110.6179189990785,0.0,440629
20230906,469691,447476,0,0,917167,957175,1554515,2187.442342097272,0.0,469691
20230908,461167,447669,0,0,908836,1166327,1508562,2177.0622407271685,0.0,461167
20230909,499232,470151,0,0,969383,1051345,1658576,2193.6316919665433,0.0,499232
20230910,449862,434341,0,0,884203,925321,1445283,1946.4973670673176,0.0,449862
20230924,477856,451509,0,0,929365,1005924,1557575,2205.880323136321,0.0,477856
20230925,475839,454904,0,0,930743,1006186,1543096,2191.337491122716,0.0,475839
20230928,548237,513048,0,0,1061285,1076620,1764806,2085.3968447276407,0.0,548237
20230929,494680,466620,0,0,961300,1040489,1642334,2205.7688002145646,0.0,494680
20231002,544434,512368,0,0,1056802,1071984,1713607,2096.873863636056,0.0,544434
20231005,518674,471972,0,0,990646,1081310,1713303,2228.0978434530202,0.0,518674
20231007,489686,418478,0,0,908164,917768,1535097,2026.3711407340957,0.0,489686
20231009,536158,481646,0,0,1017804,1029956,1688336,2069.960386094381,0.0,536158
20231015,483685,455869,0,0,939554,1227873,1585836,2181.1446536165363,0.0,483685
20231018,510847,469303,0,0,980150,1067341,1677239,2210.2307571835117,0.0,510847
20231028,580399,543225,0,0,1123624,1123624,1892111,2117.1943699150534,0.0,580399
