date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230710,1222035,0,0,0,1222035,1317719,1260490,1907.0395905696348,0.0,1222035
20230722,1310520,0,0,0,1310520,1317438,1315471,1938.382831124956,0.0,1310520
20230723,1306656,0,0,0,1306656,1313577,1310474,1935.7375855213434,0.0,1306656
20230725,1312603,0,0,0,1312603,1319355,1315354,1934.277125956878,0.0,1312603
20230729,1293797,0,0,0,1293797,1300819,1303363,1928.6233432166064,0.0,1293797
20230731,1291739,0,0,0,1291739,1298571,1296891,1933.008018607269,0.0,1291739
20230801,1289998,0,0,0,1289998,1296024,1293789,1938.4715628556432,0.0,1289998
20230814,1312705,0,0,0,1312705,1312705,1328644,1945.777993502856,0.0,1312705
20230816,1271112,0,0,0,1271112,1286574,1282336,1934.1861337523853,0.0,1271112
20230817,1295201,0,0,0,1295201,1302243,1308778,1942.7578335963544,0.0,1295201
20230820,1305815,0,0,0,1305815,1313471,1322276,1954.257915424676,0.0,1305815
20230824,1323666,0,0,0,1323666,1339857,1342641,1949.7794747098965,0.0,1323666
20230825,1356129,0,0,0,1356129,1432410,1438732,1962.7378836716837,2.0,1356129
20230828,1422959,0,0,0,1422959,1533209,1543284,1993.0198192692415,0.0,1422959
20230829,1371857,0,0,0,1371857,1485145,1494790,1974.713143724931,0.0,1371857
20230830,1367279,0,0,0,1367279,1448652,1457909,1974.4741071991803,0.0,1367279
20230831,1378872,0,0,0,1378872,1488565,1505177,1983.069338172521,0.0,1378872
20230903,1349744,0,0,0,1349744,1439583,1459655,1970.2933791697114,0.0,1349744
20230904,1389010,0,0,0,1389010,1537930,1543543,1985.6656314697095,0.0,1389010
20230906,1361847,0,0,0,1361847,1408968,1417304,1972.8922930560605,2.0,1361847
20230907,1392859,0,0,0,1392859,1555204,1566926,1987.4908804822226,0.0,1392859
20230909,1388542,0,0,0,1388542,1586243,1594225,1990.0753754569198,0.0,1388542
20230910,1418444,0,0,0,1418444,1584987,1598905,2006.8971074771123,0.0,1418444
20230912,1454315,0,0,0,1454315,1625148,1644936,2025.6475507846867,0.0,1454315
20230914,1440939,0,0,0,1440939,1636747,1654377,2028.1942707738822,0.0,1440939
20230924,1466101,0,0,0,1466101,1694583,1726157,2031.1198881405303,0.0,1466101
20231005,485757,0,0,0,485757,495736,2536655,1590.3270103975472,0.0,485757
20231006,1868885,0,0,0,1868885,2314961,2388274,3221.6120188501905,0.0,1868885
20231007,2016734,0,0,0,2016734,2522231,2615117,3254.7577482817364,0.0,2016734
20231010,504705,0,0,0,504705,531207,2688751,1638.6384592093523,0.0,504705
20231028,55270,0,0,0,55270,55270,2899546,984.132104953395,8.0,55270
