date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230701,2055633,0,0,0,2055633,2055633,2065311,3718.0107584567313,0.0,2055633
20230702,2081006,0,0,0,2081006,2097326,2144580,3727.7521376829764,0.0,2081006
20230703,2045842,0,0,0,2045842,2045842,2055906,3728.5605801703155,0.0,2045842
20230704,2062775,0,0,0,2062775,2070018,2094753,3723.2851086104056,0.0,2062775
20230705,2114740,0,0,0,2114740,2131064,2155143,3692.613166850814,0.0,2114740
20230706,2075786,0,0,0,2075786,2088592,2112676,3706.826135658375,0.0,2075786
20230710,2170621,0,0,0,2170621,2170621,2215408,3811.2092569157103,0.0,2170621
20230711,2148002,0,0,0,2148002,2148002,2181543,3783.4656070856518,0.0,2148002
20230712,2100356,0,0,0,2100356,2119289,2140811,3693.4238857731993,0.0,2100356
20230713,2156872,0,0,0,2156872,2156872,2200676,3784.5142356714687,0.0,2156872
20230714,2165884,0,0,0,2165884,2165884,2217475,3825.2199936735665,0.0,2165884
20230719,2193933,0,0,0,2193933,2208430,2261613,3871.550593754394,0.0,2193933
20230721,2216363,0,0,0,2216363,2232941,2309212,3911.424293016548,0.0,2216363
20230723,2213847,0,0,0,2213847,2232534,2284863,3912.460095643149,0.0,2213847
20230724,2155119,0,0,0,2155119,2204653,2241632,3671.8981467355547,0.0,2155119
20230725,2208006,0,0,0,2208006,2223860,2281432,3904.0911874596372,0.0,2208006
20230727,2311778,0,0,0,2311778,2346299,2423868,3954.382379082731,0.0,2311778
20230728,2202209,0,0,0,2202209,2221876,2275474,3866.3150414832985,0.0,2202209
20230729,2177764,0,0,0,2177764,2233606,2270533,3666.4151428882137,0.0,2177764
20230730,2281933,0,0,0,2281933,2313784,2401155,3963.5080421263183,0.0,2281933
20230731,2299523,0,0,0,2299523,2325723,2419131,3965.1385852199414,0.0,2299523
20230801,2230265,0,0,0,2230265,2265274,2320192,3947.8733515653716,0.0,2230265
20230804,2201920,0,0,0,2201920,2279976,2323536,3634.3307499455796,0.0,2201920
20230805,2276315,0,0,0,2276315,2310733,2382203,3978.1266948150355,0.0,2276315
20230806,2355295,0,0,0,2355295,2391214,2497876,4010.635859810761,0.0,2355295
20230812,2290351,0,0,0,2290351,2324135,2395604,3989.701241947823,0.0,2290351
20230815,2098707,0,0,0,2098707,2210047,2274228,3845.072170974168,0.0,2098707
20230816,2342764,0,0,0,2342764,2391812,2484671,4071.6345612051186,0.0,2342764
20230821,2495328,0,0,0,2495328,2569767,2697235,4218.667562157511,0.0,2495328
20230823,2409312,0,0,0,2409312,2474622,2559284,4195.891800320881,0.0,2409312
20230904,2486973,0,0,0,2486973,2486973,2752490,5541.965355359053,622.4724893519392,2486973
20230905,2394181,0,0,0,2394181,2394181,2845162,5532.665542033063,818.8284313578761,2394181
20230907,2380642,0,0,0,2380642,2380642,2858434,5517.879665233739,831.8557567270902,2380642
20230909,2527106,0,0,0,2527106,2527106,2715390,5536.723941104523,276.06520968785617,2527106
20230910,2265667,0,0,0,2265667,2299583,2973218,5399.207349231922,889.9730332993242,2265667
20230912,2102695,0,0,0,2102695,2141169,2246301,3735.687888461776,0.0,2102695
20230923,2439134,0,0,0,2439134,2439134,2800278,5530.309575421615,631.7372871692789,2439134
20230924,2482393,0,0,0,2482393,2482393,2758272,5549.153448950569,601.6942745281859,2482393
20230926,2444285,0,0,0,2444285,2444285,2795099,5535.7503556428555,591.4051065048391,2444285
20230927,2461112,0,0,0,2461112,2461112,2778857,5540.992690845206,622.8226071683654,2461112
20230928,2379036,0,0,0,2379036,2379036,2859761,5538.470908111733,667.8472879334017,2379036
20230929,2414455,0,0,0,2414455,2414455,2824581,5552.648377126,684.6955527824027,2414455
20231002,2399559,0,0,0,2399559,2399559,2839734,5531.484068493734,608.3420090705556,2399559
20231004,2390483,0,0,0,2390483,2398030,2848237,5598.298670131847,677.8465903137671,2390483
20231005,2349816,0,0,0,2349816,2359737,2889394,5516.541670285832,614.7812619135362,2349816
20231007,2298005,0,0,0,2298005,2316950,2942100,5451.489704658718,725.3826576366436,2298005
20231008,2338296,0,0,0,2338296,2347916,2900335,5521.574413154277,814.6778504415104,2338296
20231009,2292710,0,0,0,2292710,2303272,2945814,5520.600329674301,818.8284313578761,2292710
20231011,2229765,0,0,0,2229765,2250414,3008518,5526.917766712293,794.4230610952832,2229765
20231018,2413671,0,0,0,2413671,2422776,2832417,5542.369529361968,99.53893710503444,2413671
20231020,2324540,0,0,0,2324540,2331832,2914303,5561.583947042425,795.972361329211,2324540
20231021,2249870,0,0,0,2249870,2257534,2988543,5574.601331037045,804.636563921874,2249870
20231027,2324569,0,0,0,2324569,2332776,2914274,5542.369529361968,624.3396511515186,2324569
20231028,2229701,0,0,0,2229701,2247739,3008723,5537.497629796332,813.3019119613576,2229701
20231029,2365135,0,0,0,2365135,2373344,2873837,5548.58288214207,632.9612942352794,2365135
