date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230702,1432942,216071,0,0,1649013,1943632,1955088,2725.8063027295243,0.0,1432942
20230705,1389695,216201,0,0,1605896,1891816,1903600,2688.110116792093,0.0,1389695
20230706,1452703,232818,0,0,1685521,1988053,2004392,2720.2941017470885,0.0,1452703
20230707,1446380,223666,0,0,1670046,1969045,1982564,2719.158693419713,0.0,1446380
20230709,1476371,264837,0,0,1741208,2068103,2086695,2728.038122900778,0.0,1476371
20230711,1484396,261781,0,0,1746177,2066595,2078164,2723.064450210461,0.0,1484396
20230713,1446852,256868,0,0,1703720,2025404,2040694,2709.7881836040247,0.0,1446852
20230714,1479689,259633,0,0,1739322,2058828,2071189,2731.9458266956904,0.0,1479689
20230720,1690109,299331,0,0,1989440,2168026,2191909,2708.337497432696,0.0,1690109
20230722,1713313,303953,0,0,2017266,2198686,2220970,2725.078347497554,0.0,1713313
20230723,2089123,170774,0,0,2259897,2259897,2280600,2873.169678247353,0.0,2089123
20230725,1703396,312702,0,0,2016098,2197271,2211503,2713.917463741298,0.0,1703396
20230727,1709345,318644,0,0,2027989,2210704,2229073,2721.8265925661026,0.0,1709345
20230728,1752363,328367,0,0,2080730,2261058,2287414,2738.1168711360733,0.0,1752363
20230730,2250258,184781,0,0,2435039,2435039,2621829,2900.633034356466,0.0,2250258
20230731,1712134,321726,0,0,2033860,2222087,2241485,2714.3831711827274,0.0,1712134
20230801,1760125,352568,0,0,2112693,2298582,2321119,2738.795355626265,0.0,1760125
20230802,2146331,187521,0,0,2333852,2333852,2358693,2885.185609280623,0.0,2146331
20230804,2120396,188947,0,0,2309343,2320479,2342854,2874.429334668014,0.0,2120396
20230806,2175973,191727,0,0,2367700,2367700,2389134,2894.6716566823256,0.0,2175973
20230807,1757650,337818,0,0,2095468,2290638,2308910,2731.587816637056,0.0,1757650
20230810,2102310,160069,0,0,2262379,2272824,2290292,2887.504112551184,0.0,2102310
20230812,2187597,193918,0,0,2381515,2381515,2408346,2899.5240988824357,0.0,2187597
20230815,2207180,199650,0,0,2406830,2406830,2434962,2914.3795222997296,0.0,2207180
20230818,2209438,197683,0,0,2407121,2418331,2458739,2897.7453304250184,0.0,2209438
20230821,2341932,241511,0,0,2583443,2589678,2730120,4990.905729424269,569.1397016550505,2341932
20230830,2290653,214954,0,0,2505607,2505607,2651557,2920.2260186499266,0.0,2290653
20230901,2151500,181297,0,0,2332797,2332797,2386823,2916.9367493999594,0.0,2151500
20230902,2345918,239799,0,0,2585717,2593257,2664461,2928.7983884180217,0.0,2345918
20230903,2289212,235599,0,0,2524811,2532402,2594984,2900.561324985217,0.0,2289212
20230904,2365571,241967,0,0,2607538,2607538,2709806,2931.337578649037,0.0,2365571
20230906,2293536,251758,0,0,2545294,2545294,2780533,4954.5389291032925,585.7132404171857,2293536
20230908,2257474,3908,0,0,2261382,2257474,2817267,4945.563668582177,588.4895920914829,2257474
20230909,2161027,2421,0,0,2163448,2161027,2912886,4970.311861442901,639.3809506076952,2161027
20230924,2215183,3480,0,0,2218663,2215183,2871891,4960.703175962053,603.3141801748075,2215183
20230925,2125732,3072,0,0,2128804,2125732,2958097,4957.846710014339,617.1709649683789,2125732
20231004,2022167,3691,0,0,2025858,2022167,3053711,4925.23826834804,650.7995082972943,2022167
20231015,1962862,3399,0,0,1966261,1962862,3109732,4944.440109860771,656.6856173238455,1962862
20231018,1985251,3327,0,0,1988578,1985251,3092998,4964.773912274354,640.6309389968611,1985251
20231020,1981445,2957,0,0,1984402,1981445,3091895,4957.122552449153,672.609842330604,1981445
