date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20220116,289535,0,0,0,289535,321534,441006,1539.7675149190543,0.0,289535
20220304,328070,0,0,0,328070,385722,414039,1563.6316701832309,0.0,328070
20220503,43118,0,0,0,43118,120255,92826,537.553718245907,0.0,43118
20220510,40448,0,0,0,40448,118466,115457,472.96934361541867,0.0,40448
20220523,20175,0,0,0,20175,43117,36469,231.38712150852302,0.0,20175
20220610,64783,0,0,0,64783,190124,117571,668.7929425464955,0.0,64783
20220617,67810,0,0,0,67810,159125,130087,673.6200709598846,0.0,67810
20220618,31049,0,0,0,31049,69917,51624,557.1642486735846,0.0,31049
20220620,66719,0,0,0,66719,142873,128823,663.532968284169,0.0,66719
20220708,62365,0,0,0,62365,149348,117294,594.1178334303727,0.0,62365
20220712,68135,0,0,0,68135,114870,143168,679.8970510305219,0.0,68135
20220715,44664,0,0,0,44664,119864,95080,527.5490498522389,0.0,44664
20220717,57674,0,0,0,57674,144327,111425,594.8613283783036,0.0,57674
20220724,55711,0,0,0,55711,120409,126095,578.1383917367882,0.0,55711
20220726,59500,0,0,0,59500,138837,129422,624.7431472213201,0.0,59500
20220727,41003,0,0,0,41003,82070,106824,521.9348618362257,0.0,41003
20220802,66394,0,0,0,66394,113363,260486,667.3439892589129,0.0,66394
20220803,76888,0,0,0,76888,180536,131371,1167.104108466764,6.324555320336759,76888
20220804,60427,0,0,0,60427,186081,147898,726.099166780957,0.0,60427
20220805,47313,0,0,0,47313,117649,99944,535.8544578521298,0.0,47313
20220807,56700,0,0,0,56700,163171,125864,673.3231022325017,0.0,56700
20220809,55361,0,0,0,55361,174474,126007,692.0115605970756,0.0,55361
20220810,79932,0,0,0,79932,184955,141266,1165.8061588445996,0.0,79932
20220812,55578,0,0,0,55578,150189,110406,654.8098960767163,0.0,55578
20220814,40808,0,0,0,40808,75022,102572,534.4005988020597,0.0,40808
20220816,52418,0,0,0,52418,133534,91238,658.7169346540288,0.0,52418
20220819,42120,0,0,0,42120,89442,113487,547.2440040786194,0.0,42120
20220820,46291,0,0,0,46291,100677,130672,385.1700922968968,0.0,46291
20220826,56872,0,0,0,56872,114268,131534,1006.7810089587507,0.0,56872
20220827,37386,0,0,0,37386,84663,111518,394.4109531947611,0.0,37386
20220829,88212,0,0,0,88212,150352,192393,744.6583109050755,0.0,88212
20220831,61872,0,0,0,61872,132524,143125,664.0120480834667,0.0,61872
20220903,30920,0,0,0,30920,80476,47444,472.69863549623244,0.0,30920
20220905,75976,0,0,0,75976,133046,139858,754.1936090951713,0.0,75976
20220906,112238,0,0,0,112238,211217,230934,824.1189234570458,0.0,112238
20220912,94486,0,0,0,94486,175707,185767,796.6052974968218,0.0,94486
20220917,105762,0,0,0,105762,183462,93793,1195.1518731943652,0.0,105762
20220924,232444,0,0,0,232444,232444,333110,1386.477551206654,0.0,232444
20220926,36736,0,0,0,36736,94433,153000,450.0711054933431,0.0,36736
20220928,253143,0,0,0,253143,253143,405322,1525.417975507041,0.0,253143
20220929,227661,0,0,0,227661,233908,331592,1419.46609681246,0.0,227661
20220930,257093,0,0,0,257093,257093,424706,1544.1360043726718,0.0,257093
20221005,112882,0,0,0,112882,154252,360276,890.0808951999812,0.0,112882
20221006,75414,0,0,0,75414,138412,239932,751.5317691222374,0.0,75414
20221008,288732,0,0,0,288732,288732,481853,1539.575266104259,0.0,288732
20221009,233432,0,0,0,233432,258973,357637,1557.4607539196613,0.0,233432
20221012,283916,0,0,0,283916,283916,490860,1543.8562109212114,0.0,283916
20221019,96435,0,0,0,96435,220522,323996,922.3209853407868,0.0,96435
20221021,187139,0,0,0,187139,246723,703663,960.5769099869099,0.0,187139
20221027,286833,0,0,0,286833,286833,531068,1531.4790236891918,0.0,286833
20221111,332510,0,0,0,332510,342798,622923,1543.7979142361864,0.0,332510
20221112,329089,0,0,0,329089,329089,625997,1557.6507952683105,0.0,329089
20221117,304886,0,0,0,304886,304886,705963,1416.0028248559393,0.0,304886
20221121,311256,0,0,0,311256,311256,602225,1548.9519037077944,0.0,311256
20221122,306923,0,0,0,306923,317155,615255,1561.0663022434378,19.79898987322333,306923
20221123,348154,0,0,0,348154,348154,781592,1566.7060987945379,0.0,348154
20221208,316931,0,0,0,316931,316931,627783,1560.1038426976584,0.0,316931
