date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20220424,912052,0,0,0,912052,912052,922798,1504.8787326558909,0.0,912052
20220425,812363,0,0,0,812363,812363,818232,1426.6408097345316,0.0,812363
20220521,926274,0,0,0,926274,964673,972688,1518.5427224809976,0.0,926274
20220522,928749,0,0,0,928749,968641,977284,1524.8567145800946,0.0,928749
20220523,941523,0,0,0,941523,988759,998497,1532.220610747682,0.0,941523
20220524,939977,0,0,0,939977,1003306,1010195,1525.9056327309365,0.0,939977
20220525,928188,0,0,0,928188,983430,992011,1515.7321663143525,0.0,928188
20220526,929502,0,0,0,929502,981634,990224,1519.7894591028062,0.0,929502
20220530,941663,0,0,0,941663,994440,1005335,1529.2403342836599,0.0,941663
20220602,931830,0,0,0,931830,1021953,1049692,1511.1915828246265,0.0,931830
20220609,932724,0,0,0,932724,1038256,1064206,1524.4277614895368,0.0,932724
20220610,185601,0,0,0,185601,185601,1344793,1045.1449660214605,0.0,185601
20220618,1017935,0,0,0,1017935,1188172,1202422,1754.6840171381284,0.0,1017935
20220619,1003733,0,0,0,1003733,1155662,1194857,1578.886949721227,0.0,1003733
20220628,1000150,0,0,0,1000150,1200335,1218345,1581.7585150711218,0.0,1000150
20220629,1071593,0,0,0,1071593,1267569,1302487,2037.979391456155,0.0,1071593
20220630,1006403,0,0,0,1006403,1225065,1254565,1587.331093376552,0.0,1006403
20220704,1346733,0,0,0,1346733,1370142,1430794,2528.6367868873535,0.0,1346733
20220706,1061189,0,0,0,1061189,1324617,1403452,2008.706051168264,0.0,1061189
20220707,1407858,0,0,0,1407858,1417628,1449697,2877.557992465139,0.0,1407858
20220708,1345351,0,0,0,1345351,1345351,1382416,2900.8033370085604,0.0,1345351
20220710,1388553,0,0,0,1388553,1388553,1416349,2997.7785108309786,0.0,1388553
20220711,1548803,0,0,0,1548803,1562085,1595285,3115.1256796476127,0.0,1548803
20220714,1569337,0,0,0,1569337,1584922,1639357,3123.1067865188343,0.0,1569337
20220717,1663479,0,0,0,1663479,1663479,1724707,3251.8400944695913,0.0,1663479
20220718,966741,0,0,0,966741,966741,995210,1540.125968873975,0.0,966741
20220719,1656816,0,0,0,1656816,1673182,1727213,3215.4856553870677,0.0,1656816
20220722,1755778,0,0,0,1755778,1763349,1833198,3957.167673980975,266.36816626616627,1755778
20220723,1731335,0,0,0,1731335,1738487,1783300,3209.6585488179267,0.0,1731335
20220728,1738521,0,0,0,1738521,1745388,1846230,3946.3167637684637,261.72504656604804,1738521
20220729,1772784,0,0,0,1772784,1772784,1811614,3207.5118082401505,0.0,1772784
20220730,11894,0,0,0,11894,11894,2696039,284.26044395940846,0.0,11894
20220802,1686177,0,0,0,1686177,1694403,1897331,3940.895329744245,250.79872407968904,1686177
20220803,1728164,0,0,0,1728164,1737304,1875425,3926.5888503891006,267.9178978717174,1728164
20220805,1728966,0,0,0,1728966,1738093,1875474,3936.3704094000095,257.30915257720625,1728966
20220806,1697282,0,0,0,1697282,1707477,1905163,3936.581765948727,264.39364591457183,1697282
20220807,1584484,0,0,0,1584484,1599904,1635972,3063.2642719817695,0.0,1584484
20220808,1488950,0,0,0,1488950,1511603,2097290,4020.652683333889,212.96009015775704,1488950
20220809,1748936,0,0,0,1748936,1773700,1841160,3959.024627354571,219.79080963497995,1748936
20220818,1724657,0,0,0,1724657,1731946,1890033,3942.6214629355427,262.0534296665472,1724657
20220820,3150,0,0,0,3150,0,2280429,148.05404418657398,0.0,3150
20220822,1685833,0,0,0,1685833,1694618,1905165,3925.8120179142556,256.8890811225732,1685833
20220823,10852,0,0,0,10852,10852,2283333,251.79356624028344,0.0,10852
20220824,1513409,0,0,0,1513409,1533941,2062921,3938.906447226184,224.54398232862977,1513409
20220903,8268,0,0,0,8268,8268,2544641,186.09674903124989,0.0,8268
20220904,1420531,0,0,0,1420531,1460769,2151734,3992.077153563042,197.34234213670416,1420531
20220908,1605086,0,0,0,1605086,1619497,1978216,3958.5411454221367,277.8560778532656,1605086
20220909,1639999,0,0,0,1639999,1655324,1950731,3998.196593465609,289.8620361482338,1639999
20220910,1480830,0,0,0,1480830,1528393,2103571,4026.2821560342736,234.35016535091245,1480830
20220912,1430334,0,0,0,1430334,1430334,2151971,4119.038722809,229.26840166058645,1430334
20220916,1464864,0,0,0,1464864,1464864,2134338,4109.84427928845,236.9472515139182,1464864
20220924,1517478,0,0,0,1517478,1564293,1663948,2502.0287768129288,0.0,1517478
20220925,2360,0,0,0,2360,0,2102769,235.1850335374256,0.0,2360
20220926,1428760,0,0,0,1428760,1428760,2149815,4107.083149876564,225.61028345356956,1428760
20220929,1395751,0,0,0,1395751,1411876,2179130,3990.230068554945,211.30073355291506,1395751
20220930,1466753,0,0,0,1466753,1515041,2115245,4049.6913462633174,226.645097012929,1466753
20221003,9094,0,0,0,9094,9094,2175653,226.03539545832197,0.0,9094
20221005,1458036,0,0,0,1458036,1528864,2136429,4113.597452352381,241.6278129686233,1458036
20221006,1418958,0,0,0,1418958,1418958,2171176,4098.238158038159,176.7823520603796,1418958
20221007,1380256,0,0,0,1380256,1380256,2220353,4136.818584371328,204.31348462595415,1380256
20221009,53792,0,0,0,53792,61989,2188348,758.1028953908566,0.0,53792
20221013,1441138,0,0,0,1441138,1500978,2152126,4035.4796493105996,211.8962010041709,1441138
20221105,1637476,0,0,0,1637476,1637476,1942963,3939.219211975896,251.85710234178427,1637476
20221106,1538420,0,0,0,1538420,1547501,2035255,3989.1302310152773,184.1738309315414,1538420
20221107,1631219,0,0,0,1631219,1638427,1945859,3951.7621385908337,226.71568097509268,1631219
20221120,1580386,0,0,0,1580386,1602614,1996279,3941.878739890409,261.48040079516477,1580386
20221121,1611567,0,0,0,1611567,1622360,1971437,3933.7702017275997,175.32826355154492,1611567
20221203,1724101,0,0,0,1724101,1724101,1762528,3059.9013055979435,0.0,1724101
20221218,1548853,0,0,0,1548853,1548853,1612053,2866.3356398021497,0.0,1548853
