date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230514,632397,0,0,0,632397,641832,678627,1354.8741638986257,0.0,632397
20230519,944863,0,0,0,944863,944863,1048377,1536.4439462603248,0.0,944863
20230529,936233,0,0,0,936233,936233,1021182,1531.0336377754736,0.0,936233
20230530,854749,0,0,0,854749,878759,942207,1474.720312466062,0.0,854749
20230607,959311,0,0,0,959311,1009500,1102263,1547.660169417046,0.0,959311
20230616,944081,0,0,0,944081,967417,1056897,1537.6683647653026,0.0,944081
20230617,973496,0,0,0,973496,1034427,1119235,1560.6985615422345,0.0,973496
20230621,994851,0,0,0,994851,1072631,1164360,1598.031288805072,0.0,994851
20230623,1008378,0,0,0,1008378,1127601,1215296,1678.887727038351,0.0,1008378
20230625,994022,0,0,0,994022,1121620,1202636,1683.465473361423,0.0,994022
20230629,967696,0,0,0,967696,1120813,1189408,1569.5222202950808,0.0,967696
20230630,1013967,0,0,0,1013967,1143027,1249031,1702.7800797519333,0.0,1013967
20230701,1006418,0,0,0,1006418,1180032,1286134,1718.437662529543,0.0,1006418
20230702,1027912,0,0,0,1027912,1239696,1375202,1739.371150732356,0.0,1027912
20230703,976361,0,0,0,976361,1180397,1254696,1575.280292519398,0.0,976361
20230708,1284348,0,0,0,1284348,1284348,1371909,2454.316198047839,0.0,1284348
20230710,1340467,0,0,0,1340467,1340467,1432816,2555.4686458651768,0.0,1340467
20230711,1343779,0,0,0,1343779,1343779,1459184,2563.503852152362,0.0,1343779
20230712,1422103,0,0,0,1422103,1422103,1530737,2577.4413669373744,0.0,1422103
20230717,1396079,0,0,0,1396079,1396079,1493881,2656.686658226747,0.0,1396079
20230719,1417443,0,0,0,1417443,1425676,1524314,2661.1553881725886,0.0,1417443
20230720,1492457,0,0,0,1492457,1525365,1630628,2661.9128460563843,0.0,1492457
20230724,1451259,0,0,0,1451259,1484826,1578263,2676.1644194630494,0.0,1451259
20230725,1432192,0,0,0,1432192,1456828,1550044,2666.8933237008187,0.0,1432192
20230727,1483442,0,0,0,1483442,1528744,1627751,2711.89970316013,0.0,1483442
20230728,1493924,0,0,0,1493924,1550611,1650739,2707.951255100431,0.0,1493924
20230729,1659114,0,0,0,1659114,1687759,1801743,2783.6070124929633,0.0,1659114
20230730,1561860,0,0,0,1561860,1621055,1757723,2734.8915883449567,0.0,1561860
20230731,1688480,0,0,0,1688480,1718772,1848323,2808.9813100125816,0.0,1688480
20230801,1465161,0,0,0,1465161,1509315,1618300,2726.1056472558066,0.0,1465161
20230802,1492364,0,0,0,1492364,1550165,1648888,2742.239960324406,0.0,1492364
20230806,1523481,0,0,0,1523481,1596129,1695345,2758.250169944706,0.0,1523481
20230809,1527055,0,0,0,1527055,1592359,1709984,2737.769164849367,0.0,1527055
20230810,1584765,0,0,0,1584765,1674776,1774949,2739.5357270895374,0.0,1584765
20230812,1708859,0,0,0,1708859,1763342,1971570,3964.4026031673425,166.38509548634457,1708859
20230820,1660495,0,0,0,1660495,1660495,2018112,3944.288021937546,76.96752561957543,1660495
20230822,1717923,0,0,0,1717923,1767062,1884821,4017.0441869613533,0.0,1717923
20230823,1648781,0,0,0,1648781,1655145,2032992,4010.3790344554714,156.20499351813308,1648781
20230828,1647355,0,0,0,1647355,1647355,2031455,3993.733591515588,156.7801007781281,1647355
20230829,1700249,0,0,0,1700249,1700249,1979944,3991.572121357699,194.09276132818556,1700249
20230904,1493295,0,0,0,1493295,1493295,2186649,4049.8938257687696,118.81077392223317,1493295
20230908,26924,0,0,0,26924,26924,2150686,554.0036100965408,0.0,26924
20230909,4067,0,0,0,4067,0,2281443,202.27703774773843,0.0,4067
20230914,13651,0,0,0,13651,13651,2099746,474.0042193905029,0.0,13651
20230915,18742,0,0,0,18742,18742,2169479,536.0037313302959,0.0,18742
20230916,19058,0,0,0,19058,19058,2203884,536.0037313302959,0.0,19058
20230919,197,0,0,0,197,0,2335754,33.1058907144937,0.0,197
20230922,1625326,0,0,0,1625326,1636537,2054897,3993.680007211394,23.40939982143925,1625326
20230923,17422,0,0,0,17422,17422,2200423,530.3772242470448,0.0,17422
20230925,2156,0,0,0,2156,0,2256552,143.68020044529447,0.0,2156
20230928,763,0,0,0,763,0,2372217,51.10772935672255,0.0,763
20231004,3735,0,0,0,3735,0,2303790,185.31055015837603,0.0,3735
20231009,1555,0,0,0,1555,0,2479036,145.72576985557495,0.0,1555
20231013,4108,0,0,0,4108,0,2649543,134.3726162579266,0.0,4108
20231021,546,0,0,0,546,0,2412356,37.57658845611187,0.0,546
20231029,778,0,0,0,778,0,2558371,50.635955604688654,0.0,778
20231102,722,0,0,0,722,0,2555185,56.142675390472796,0.0,722
20231111,122,0,0,0,122,0,2414109,26.90724809414742,0.0,122
20231116,195,0,0,0,195,0,2533391,28.284271247461902,0.0,195
20231206,1650520,0,0,0,1650520,1650520,2024943,3936.598023674757,118.40608092492548,1650520
20231218,1507321,0,0,0,1507321,1519980,1633439,2568.7234183539495,0.0,1507321
20231227,1640105,0,0,0,1640105,1640105,2035209,4137.018249899316,275.18720900506986,1640105
