date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20210106,1759137,0,0,0,1759137,1759137,1764417,3316.5488086262203,0.0,1759137
20210224,1738494,0,0,0,1738494,1738494,1750943,3279.6493715029965,0.0,1738494
20210506,1634877,0,0,0,1634877,1634877,1641456,3224.675487549096,0.0,1634877
20210516,1642068,0,0,0,1642068,1642068,1650047,3226.716597409819,0.0,1642068
20210529,1670591,0,0,0,1670591,1670591,1672586,3231.092075444462,0.0,1670591
20210531,1670030,0,0,0,1670030,1670030,1670948,3239.250530601176,0.0,1670030
20210601,1680110,0,0,0,1680110,1680110,1681519,3232.8018807220465,0.0,1680110
20210603,1669329,0,0,0,1669329,1669329,1670008,3229.0413438046903,0.0,1669329
20210618,1689399,0,0,0,1689399,1689399,1691132,3264.355985489328,0.0,1689399
20210627,1713809,0,0,0,1713809,1713809,1722655,3272.2750495641408,0.0,1713809
20210630,1685871,0,0,0,1685871,1685871,1686773,3243.088034574455,0.0,1685871
20210701,1694640,0,0,0,1694640,1694640,1746558,3265.5315034462615,0.0,1694640
20210702,1693368,0,0,0,1693368,1693368,1695625,3239.250530601176,0.0,1693368
20210710,1701941,0,0,0,1701941,1701941,1704931,3278.3459243954107,0.0,1701941
20210713,1713978,0,0,0,1713978,1713978,1722277,3282.496610813178,0.0,1713978
20210714,1717157,0,0,0,1717157,1717157,1727347,3297.597913633498,0.0,1717157
20210715,1717594,0,0,0,1717594,1717594,1730270,3284.653406373342,0.0,1717594
20210716,1728261,0,0,0,1728261,1728261,1752527,3288.8964714627305,0.0,1728261
20210718,1712614,0,0,0,1712614,1712614,1729078,3286.416285256632,0.0,1712614
20210721,1734686,0,0,0,1734686,1742007,1762856,3291.4197544524764,0.0,1734686
20210724,1755736,0,0,0,1755736,1796485,1860282,3293.509374512239,0.0,1755736
20210727,1776731,0,0,0,1776731,1832613,1933466,3308.899514944508,0.0,1776731
20210730,1766998,0,0,0,1766998,1806490,1886552,3298.383846674004,0.0,1766998
20210801,1732139,0,0,0,1732139,1764721,1812498,3293.6022832151425,0.0,1732139
20210805,1814290,0,0,0,1814290,1953297,2105427,3334.77435518507,0.0,1814290
20210807,1815658,0,0,0,1815658,1974460,2143735,3344.4503285293385,0.0,1815658
20210810,1787006,0,0,0,1787006,1874693,2012308,3309.392693531549,0.0,1787006
20210817,1802266,0,0,0,1802266,1949782,2141976,3349.0971917816896,0.0,1802266
20210820,1821537,0,0,0,1821537,2004724,2234664,3359.1743033072876,0.0,1821537
20210822,1816652,0,0,0,1816652,1960557,2171827,3356.756172259165,0.0,1816652
20210823,1805676,0,0,0,1805676,2005846,2187365,3359.1743033072876,0.0,1805676
20210826,1813112,0,0,0,1813112,2025296,2225959,3362.9992566160345,0.0,1813112
20210903,1791463,0,0,0,1791463,1967478,2197597,3360.072618262885,0.0,1791463
20210908,1806822,0,0,0,1806822,1814111,2362703,4599.069471099561,308.66162702869303,1806822
20210914,1716761,0,0,0,1716761,1716761,2412005,4643.0894886917695,264.0378760708395,1716761
20210916,1802850,0,0,0,1802850,1802850,2325496,4573.525554755324,149.45233353815524,1802850
20210920,1701720,0,0,0,1701720,1701720,2415000,4657.209464904923,262.21365334398587,1701720
20210926,1832640,0,0,0,1832640,1851889,2088892,3406.893012702336,0.0,1832640
20210930,1672776,0,0,0,1672776,1672776,2443372,4707.540334399696,188.52055590836773,1672776
20211004,1563637,0,0,0,1563637,1570510,2537351,4601.245483562032,281.02668912400475,1563637
20211010,1609611,0,0,0,1609611,1609611,2499721,4680.346141045553,181.94504664870655,1609611
20211016,1572024,0,0,0,1572024,1572024,2539914,4723.612600542089,208.70074269153906,1572024
20211024,200340,0,0,0,200340,237902,2324881,908.204822713467,0.0,200340
