date,i1,i2,i3,i4,itotal,largetotal,area,length,width,circumference
20230504,219583,106387,0,0,325970,364135,408118,1560.866426059578,0.0,219583
20230510,290830,122653,0,0,413483,452629,506239,1580.9225154953042,0.0,290830
20230529,266743,112597,0,0,379340,409540,438378,1598.720738590702,54.0,266743
20230606,271925,116453,0,0,388378,420792,487422,1602.8437228875434,0.0,271925
20230625,293447,119899,0,0,413346,448358,484960,1578.7919432274791,0.0,293447
20230629,292709,115449,0,0,408158,443057,483760,1586.787950546638,0.0,292709
20230630,307352,121187,0,0,428539,469274,540311,1570.5094714773293,0.0,307352
20230706,276145,99327,0,0,375472,404190,436615,1595.054857990784,2.0,276145
20230711,320874,123576,0,0,444450,486311,572545,1560.4627518784291,0.0,320874
20230713,426976,41578,0,0,468554,468554,562128,1908.994499730159,0.0,426976
20230717,464494,46992,0,0,511486,511486,622281,1883.5126758267384,0.0,464494
20230720,513206,421,0,0,513627,513206,619906,1818.5356746569478,0.0,513206
20230721,513305,1037,0,0,514342,513305,620063,1822.7451824103116,0.0,513305
20230723,513235,805,0,0,514040,513235,616032,1822.636551811688,0.0,513235
20230724,503386,413,0,0,503799,503386,607793,1829.074082698675,0.0,503386
20230725,523259,421,0,0,523680,523259,633675,1818.6423507660872,0.0,523259
20230727,522174,1540,0,0,523714,522174,628178,1822.9690068676427,0.0,522174
20230728,519498,160,0,0,519658,519498,631327,1824.9657531033288,0.0,519498
20230729,499436,150,0,0,499586,499436,602806,1833.067374648297,0.0,499436
20230730,528257,237,0,0,528494,528257,644047,1816.9788111037508,0.0,528257
20230731,464618,43532,0,0,508150,508150,612638,1881.2166276109724,0.0,464618
20230808,504319,1609,0,0,505928,504319,612510,1840.2021628071193,0.0,504319
20230810,466669,6715,0,0,473384,473384,576961,1571.4719214799861,0.0,466669
20230812,608153,6007,0,0,614160,614160,737994,1839.5358110132024,0.0,608153
20230814,480257,46282,0,0,526539,526539,642231,1877.8413138494957,0.0,480257
20230816,491665,51528,0,0,543193,543193,665720,1865.5658658969937,0.0,491665
20230817,584768,3338,0,0,588106,584768,715479,1825.3175066272718,0.0,584768
20230818,583856,4087,0,0,587943,583856,720338,1843.4055440949503,0.0,583856
20230819,592397,8157,0,0,600554,600554,739153,1855.3835183055821,0.0,592397
20230825,560760,8768,0,0,569528,575852,694610,1871.598247487959,0.0,560760
20230830,557365,139,0,0,557504,557365,688233,1804.7725618481682,0.0,557365
20230903,687482,4809,0,0,692291,687482,837974,2085.804401184349,0.0,687482
20230904,738940,4510,0,0,743450,738940,893740,2056.6944352528403,0.0,738940
20230908,784081,6212,0,0,790293,790293,942860,2141.5779229343957,0.0,784081
20230909,808898,4683,0,0,813581,808898,965908,2152.449767125821,0.0,808898
20230924,1086303,14504,0,0,1100807,1100807,1323879,2408.6261644348215,0.0,1086303
20230926,1048408,13825,0,0,1062233,1062233,1259788,2404.643840571822,0.0,1048408
20230930,850277,10643,0,0,860920,869365,1117071,1996.5299897572288,0.0,850277
20231001,1364396,732,0,0,1365128,1364396,1640639,2715.8416743249227,0.0,1364396
20231002,1490822,276,0,0,1491098,1490822,1808595,2731.483113621609,0.0,1490822
20231008,1365984,790,0,0,1366774,1365984,1653511,2737.5463466396327,0.0,1365984
20231013,1284663,6652,0,0,1291315,1291315,1550783,2698.8567950152524,0.0,1284663
20231021,1460537,273,0,0,1460810,1460537,1738514,2742.8955503263337,0.0,1460537
20231027,1468682,479,0,0,1469161,1468682,1739073,2734.9968921371737,0.0,1468682
20231105,1581403,308,0,0,1581711,1581403,1897642,2746.622653369043,0.0,1581403
20231110,1482322,908,0,0,1483230,1482322,1791076,2728.382671107556,0.0,1482322
20231206,1297276,430,0,0,1297706,1297276,1540454,2607.5536427847464,0.0,1297276
