date,max,min
20230701,2035.9459717782297,6.0
20230702,2025.922012319329,6.0
20230703,2014.7585463275743,6.0
20230704,2023.7796322722493,6.0
20230706,1976.1508039620865,6.0
20230707,1990.0201004009982,6.0
20230709,2116.172015692486,6.0
20230713,1985.8096585524,6.0
20230717,1968.6035659827503,6.0
20230720,1951.6884997355494,6.0
20230724,1940.9327654506737,6.0
20230725,1921.9209140856965,6.0
20230726,1921.4994145198173,6.0
20230727,1951.2549807751934,6.0
20230728,1916.4717582056876,6.0
20230804,844.8076704197233,6.0
20230805,1872.8651846836174,6.0
20230807,1870.537890554479,6.0
20230809,1881.9925610905052,6.0
20230810,1871.0959355415212,6.0
20230812,1503.5238608016834,6.0
20230822,1796.316230511766,6.0
20230824,1790.3843162851936,6.0
20230825,1756.4737401965335,6.0
20230827,1756.453244467384,6.0
20230830,1749.0488843940298,6.0
20230901,1765.6115087980143,6.0
20230903,1769.1862536205736,6.0
20230905,1748.4827708616406,6.0
20230906,1684.5901578722346,6.0
20230907,1731.5172537401988,6.0
20230910,1687.5366662683214,6.0
20230913,1510.8805379645341,6.0
20230916,1524.4369452358467,6.0
20230919,1620.8109081567782,6.0
20230928,1453.3010699782753,6.0
20230929,1520.784008332544,6.0
20231001,1439.2247913373365,6.0
20231002,1425.5272708720797,6.0
20231003,1458.8886180925533,6.0
20231004,1493.4336275844335,6.0
20231005,1430.5313698063387,6.0
20231007,1446.7466951750746,6.0
20231008,1447.045265359726,6.0
20231021,1332.432362260839,6.0
20231028,1435.6183336806478,6.0
