date,max,min
20230705,2142.302499648451,6.0
20230717,1680.2678357928535,6.0
20230722,2137.971000738785,6.0
20230723,2139.3428897677904,6.0
20230725,2140.0495321370486,6.0
20230727,2141.806713968373,6.0
20230801,1846.99648077629,6.0
20230802,2011.2980883001906,6.0
20230804,2109.834116702069,6.0
20230806,2146.566560812872,6.0
20230807,2142.008403344861,6.0
20230808,1945.647450079279,6.0
20230814,1782.7675114831995,6.0
20230816,2160.833172644293,6.0
20230820,2136.615079980482,6.0
20230822,2133.343854140724,6.0
20230824,2140.7307163676614,6.0
20230825,2136.2106637689085,6.0
20230827,2142.537747625465,6.0
20230828,2124.1355888925737,6.0
20230829,2141.806713968373,6.0
20230831,2117.3540091349864,6.0
20230901,2134.558502360617,6.0
20230903,2134.8198987268224,6.0
20230904,2133.7825568693734,6.0
20230906,2133.470412262612,6.0
20230908,2143.6464260693742,6.0
20230909,2123.2286735064595,6.0
20230912,2131.723246577754,6.0
20230914,2130.059154108167,6.0
20230915,2125.533344833715,6.0
20230919,2003.7484872109073,6.0
20230924,2124.211853841325,6.0
20230927,1914.488965755614,6.0
20231004,1756.8016393434973,6.0
20231005,1772.2866585290315,6.0
20231006,1725.8528326598419,6.0
20231007,1730.4149791307286,6.0
20231008,1752.4622677821058,6.0
20231009,1716.041957529011,6.0
20231021,1627.4937787899528,6.0
20231025,1613.2079841111622,6.0
20231027,1524.1062955056645,6.0
