date,max,min
20230701,2146.5330186139695,6.0
20230702,2136.0,6.0
20230704,2126.9894216944285,6.0
20230705,2132.6940708878055,6.0
20230709,2142.638560280291,6.0
20230710,2113.448367005922,6.0
20230711,2117.081954011228,6.0
20230712,1821.8671740826771,6.0
20230713,1743.4827214515203,6.0
20230714,1864.031115620123,6.0
20230716,2106.0341877566943,6.0
20230719,1817.7128486094825,6.0
20230720,1896.341741353599,6.0
20230723,1992.5962962928543,6.0
20230724,2066.3794424064517,6.0
20230725,2055.190502118964,6.0
20230726,2063.947673755321,6.0
20230727,2034.6724552123862,6.0
20230728,2040.0,6.0
20230730,2053.411795037712,6.0
20230801,1967.6432603498022,6.0
20230805,2029.1712594061646,6.0
20230806,2010.9669316028048,6.0
20230815,2010.564099948072,6.0
20230818,1949.1228796563853,6.0
20230822,1797.6484639661894,6.0
20230823,1799.4099032738482,6.0
20230825,1309.9389298742135,6.0
20230828,1630.024539692578,6.0
20230901,1797.6184244716676,6.0
20230908,1683.9916864402867,6.0
20230909,1679.7428374605443,6.0
20230910,1694.4344189138747,6.0
20230915,1695.464538113375,6.0
20230922,1675.3757787433838,6.0
20230923,1681.0710871346278,6.0
20230924,1673.752669900783,6.0
20230925,1677.2763636324216,6.0
20230926,1310.4197800704933,6.0
20231001,1671.1481083374988,6.0
20231002,1340.9161047582359,6.0
20231008,1633.686628457245,6.0
20231011,1320.7089005530327,6.0
20231019,1647.5436261295176,6.0
20231025,1530.199986929813,6.0
