date,max,min
20230701,1467.6961538411142,6.0
20230702,1439.824989365027,6.0
20230703,1441.1245608898628,6.0
20230704,1285.4711198622863,6.0
20230705,1393.2408262751992,6.0
20230706,1315.464936818918,6.0
20230708,1272.7922061357856,6.0
20230709,1356.2787324145434,6.0
20230710,1365.6427058348754,6.0
20230712,1357.3533069912196,6.0
20230713,1260.5427402511982,6.0
20230714,1255.2051625132842,6.0
20230717,1328.4005420053095,6.0
20230720,1316.3130326787773,6.0
20230721,1291.1297378652541,6.0
20230722,1280.9402796383602,6.0
20230723,1280.420243513824,6.0
20230724,1288.156822751019,6.0
20230725,1310.3236241478667,6.0
20230727,1273.1457104353767,6.0
20230729,1255.4775983664542,6.0
20230730,1269.7480064957772,6.0
20230731,1263.7373144763908,6.0
20230802,1264.1218295718177,6.0
20230806,1240.8980618890496,6.0
20230807,1248.879497789919,6.0
20230811,1285.6951427146328,6.0
20230812,1217.3495800303215,6.0
20230814,1195.5818667075878,6.0
20230817,1176.0612228961552,6.0
20230818,1163.644275541284,6.0
20230819,1220.303241002006,6.0
20230822,1224.9555093961576,6.0
20230825,1161.9724609473324,6.0
20230828,1156.6468778326425,6.0
20230829,1154.2789957371658,6.0
20230830,1058.1965790910497,6.0
20230901,1103.9510858729204,6.0
20230903,1152.5779800082942,6.0
20230904,1146.0157066986474,6.0
20230907,1108.701943716164,6.0
20230908,1094.8314938838762,6.0
20230909,1120.8443246053396,6.0
20230910,1071.9869402189563,6.0
20230913,1113.6426715962352,6.0
20230914,1108.848050906886,6.0
20230915,1103.0865786510142,6.0
20230916,1059.6924082015498,6.0
20230922,1115.7096396464449,6.0
20230925,1050.9766886092193,6.0
20230928,960.1874816930285,6.0
20230929,1005.0134327460505,6.0
20231002,1028.4357053311599,6.0
20231004,1021.7631819555841,6.0
20231005,1020.4410811016969,6.0
20231007,1009.3027296108934,6.0
20231009,1020.4410811016969,6.0
20231011,750.0,6.0
20231018,1028.8031881754644,6.0
20231027,1012.8454966084412,6.0
20231028,1016.9955752116132,6.0
20231029,1006.8922484556131,6.0
