date,base
39,0.0
46,0.3988539319476345
52,1.067969450162348
53,0.694353752636971
54,0.956219868726631
57,0.1847521677933166
58,0.6806549710511725
61,0.9483080881890587
62,0.8949640307654256
64,1.1655883842623993
65,1.8169283082125673
72,0.8334836226142883
77,1.3807093515864004
78,2.200822410584788
79,0.9695904323425317
85,1.0192204443173019
87,1.9695151149557546
92,1.7871295714717057
93,1.0444932279995456
94,1.0154891242384494
95,1.2273624611234482
99,2.0042716705050907
100,1.9886726796198708
101,3.2528301026320285
105,2.5725551734407404
110,3.8510159900885057
116,4.184900038626068
117,5.387352483297157
124,20.40401559139005
126,15.583979231748835
127,18.290447336908493
130,15.918226047516285
132,14.843571315545994
134,15.470260342493724
137,13.380444704254877
141,17.07835564870036
142,18.507572161311877
146,15.7607505204846
149,17.961210163839503
