date,base
30,0.0
31,-0.15133584597118865
32,0.12215609745038902
33,-0.05847708145698016
35,0.2674998416137928
37,0.24930718086613712
38,0.5446133850290864
41,0.29608226130446
42,0.4771810744967353
43,0.5077953528851764
49,0.9546208347073071
50,0.8191212577995506
51,0.898533068570857
52,1.1006794921162237
53,1.194206136109793
57,1.0460356626006444
58,0.9085042269951149
60,1.381593363836612
61,1.3342491748278489
62,1.3075386990300366
64,1.5704574518206087
65,1.9421182719549739
66,1.5441796866713977
71,1.8552045754823983
75,1.4962852025986528
76,1.5940542922991474
78,2.164465698062693
80,3.464878781520677
81,1.9847590843485223
83,2.5474898760994202
95,3.2519098883836994
97,3.8586313616167125
99,3.642497096017694
100,4.3480694355727
101,3.344872127183443
115,3.873023694059273
116,3.8049235040475606
119,4.8477091334070925
120,4.271677192588363
123,4.60690095408465
126,4.605471127593625
128,3.7673011945024495
130,4.488041923641528
136,4.005945820581891
139,4.435848553342477
149,5.4464724934071596
