date,base
30,0.0
34,-0.0709948834721903
36,-0.26391201461687785
37,-0.07230513387138515
38,-0.522410626268659
39,-0.20226128530736887
40,-0.40879812454895514
42,-0.47244870973091757
46,-0.45293287483763933
48,-0.40128142489041174
49,-0.11602612087611597
50,0.12392210354495248
51,-0.16812581438096252
53,-0.033894109010763174
54,0.19705476398425148
55,0.07230513387138693
56,0.3092535744837708
58,-0.5081357929721602
59,0.1489203019506533
62,0.3208734267082143
65,0.07023631745160586
66,0.3152531421011382
68,0.038135182671318546
70,0.7563592830723582
71,0.4252452150862229
72,-0.27101495099146256
76,0.7668068059922568
77,1.0929901948445782
79,0.9874115968883626
85,1.238048706144971
86,-0.26401545543786575
90,2.785695789510342
95,2.4277905488880283
97,1.5949195385573933
99,1.3134570646460322
100,3.2809704404061915
104,4.5246394311582385
105,5.417023393831272
106,4.56315389683985
110,5.555978896693308
117,1.4623428863230217
137,14.180184945291874
138,5.3350982636079
146,18.72365060587013
