date,base
30,0.0
31,0.3744749647941159
32,0.5820686655634439
33,0.27327505878437464
35,0.8988517386064387
36,0.30595388856739625
38,-0.1359239214478034
42,0.8672028584338669
46,1.0599947119444284
49,1.6730501472165837
53,1.9055833421246877
54,2.512915200275909
55,2.650899020944614
56,1.253831228631304
57,2.505323000290298
65,2.7042356972001116
67,1.9686456854160177
69,1.835281924428477
70,3.795334887380159
72,3.4085888086558143
82,5.01336801026536
84,5.64462412651077
85,6.39885622624403
87,6.19417581151569
90,7.131444670591952
92,5.707804178329008
94,6.563942435233459
96,8.141280836507418
97,8.967197429128062
98,7.814963372784819
101,10.733340307563553
104,11.707702066181914
107,10.861142340654657
110,9.965468732274752
119,13.479774511660429
120,10.732369212216556
122,13.934644400333175
123,14.280619188049522
124,12.566591759902854
125,13.330137546827762
126,14.520023618215925
128,13.127767161940008
129,14.241922509828294
142,15.785934684421234
149,13.385504695172434
