,id,date,percent
838,DS_16,20230909.0,1601930
839,DS_16,20230910.0,1615893
840,DS_16,20230913.0,1562300
841,DS_16,20230914.0,1614790
842,DS_16,20230915.0,1647886
843,DS_16,20230916.0,1677297
844,DS_16,20230922.0,1601564
845,DS_16,20230925.0,1675849
846,DS_16,20230928.0,1722998
847,DS_16,20230929.0,1702725
848,DS_16,20231002.0,1738678
849,DS_16,20231004.0,1733624
850,DS_16,20231005.0,1732172
851,DS_16,20231007.0,1783509
852,DS_16,20231009.0,1754869
853,DS_16,20231011.0,1792668
854,DS_16,20231018.0,1711667
855,DS_16,20231027.0,1766492
856,DS_16,20231028.0,1759851
857,DS_16,20231029.0,1800674
858,DS_17,20230701.0,673727
859,DS_17,20230702.0,699178
860,DS_17,20230703.0,713287
861,DS_17,20230704.0,692300
862,DS_17,20230706.0,734817
863,DS_17,20230707.0,694521
864,DS_17,20230709.0,664489
865,DS_17,20230713.0,732666
866,DS_17,20230717.0,745769
867,DS_17,20230720.0,787435
868,DS_17,20230724.0,803239
869,DS_17,20230725.0,844516
870,DS_17,20230726.0,853894
871,DS_17,20230727.0,758943
872,DS_17,20230728.0,844000
873,DS_17,20230805.0,857519
874,DS_17,20230807.0,807525
875,DS_17,20230809.0,798461
876,DS_17,20230810.0,931675
877,DS_17,20230812.0,905390
878,DS_17,20230822.0,1014458
879,DS_17,20230824.0,1057361
880,DS_17,20230825.0,1108622
881,DS_17,20230827.0,1094711
882,DS_17,20230830.0,1158412
883,DS_17,20230901.0,1061655
884,DS_17,20230903.0,1119842
885,DS_17,20230905.0,1227045
886,DS_17,20230906.0,1283178
887,DS_17,20230907.0,1204867
888,DS_17,20230910.0,1403213
889,DS_17,20230913.0,1469435
890,DS_17,20230916.0,1411899
891,DS_17,20230919.0,1351025
892,DS_17,20230928.0,1589873
893,DS_17,20230929.0,1403147
894,DS_17,20231001.0,1620788
895,DS_17,20231002.0,1644302
896,DS_17,20231003.0,1527809
897,DS_17,20231004.0,1579703
898,DS_17,20231005.0,1660573
899,DS_17,20231007.0,1565949
900,DS_17,20231008.0,1641672
901,DS_17,20231021.0,1746610
902,DS_17,20231028.0,1583466
903,DS_18,20230701.0,1511142
904,DS_18,20230702.0,1517490
905,DS_18,20230705.0,1487856
906,DS_18,20230706.0,1528599
907,DS_18,20230710.0,1527320
908,DS_18,20230711.0,1513782
909,DS_18,20230713.0,1548782
910,DS_18,20230714.0,1535092
911,DS_18,20230724.0,1531491
912,DS_18,20230726.0,1515827
913,DS_18,20230727.0,1523404
914,DS_18,20230728.0,1522537
915,DS_18,20230729.0,1560037
916,DS_18,20230805.0,1532055
917,DS_18,20230806.0,1548230
918,DS_18,20230812.0,1565792
919,DS_18,20230819.0,1722481
920,DS_18,20230825.0,1835392
921,DS_18,20230827.0,1888808
922,DS_18,20230829.0,1916957
923,DS_18,20230830.0,2059357
924,DS_18,20230901.0,1986746
925,DS_18,20230903.0,2069092
926,DS_18,20230905.0,2293613
927,DS_18,20230907.0,1998197
928,DS_18,20230913.0,2537304
929,DS_18,20230916.0,2471392
930,DS_18,20230921.0,2544228
931,DS_18,20230930.0,2683200
932,DS_18,20231001.0,2674039
933,DS_18,20231003.0,2619193
934,DS_18,20231006.0,3370758
935,DS_18,20231008.0,2808325
936,DS_18,20231009.0,2722138
937,DS_18,20231013.0,2910967
938,DS_18,20231017.0,3023315
939,DS_18,20231020.0,2689552
940,DS_18,20231021.0,2888250
941,DS_18,20231028.0,2567357
942,DS_18,20231029.0,3037214
943,DS_19,20230702.0,433337
944,DS_19,20230704.0,456657
945,DS_19,20230705.0,476220
946,DS_19,20230706.0,453094
947,DS_19,20230708.0,549760
948,DS_19,20230709.0,471832
949,DS_19,20230711.0,466594
950,DS_19,20230714.0,456352
951,DS_19,20230717.0,453711
952,DS_19,20230720.0,487243
953,DS_19,20230722.0,479831
954,DS_19,20230723.0,466413
955,DS_19,20230724.0,488692
956,DS_19,20230725.0,480231
957,DS_19,20230726.0,473645
958,DS_19,20230728.0,483788
959,DS_19,20230730.0,472430
960,DS_19,20230802.0,497770
961,DS_19,20230805.0,495376
962,DS_19,20230807.0,512490
963,DS_19,20230809.0,529071
964,DS_19,20230810.0,523047
965,DS_19,20230812.0,479906
966,DS_19,20230816.0,542017
967,DS_19,20230818.0,601447
968,DS_19,20230821.0,575521
969,DS_19,20230822.0,590028
970,DS_19,20230827.0,507493
971,DS_19,20230901.0,623118
972,DS_19,20230907.0,872062
973,DS_19,20230910.0,698920
974,DS_19,20230913.0,762450
975,DS_19,20230914.0,784814
976,DS_19,20230921.0,836663
977,DS_19,20230922.0,801132
978,DS_19,20230924.0,830990
979,DS_19,20230927.0,954582
980,DS_19,20231009.0,1116794
981,DS_19,20231011.0,1209788
982,DS_19,20231013.0,1082792
983,DS_19,20231017.0,1066342
984,DS_19,20231029.0,1122811
985,DS_20,20230701.0,342728
986,DS_20,20230705.0,340669
987,DS_20,20230707.0,335074
988,DS_20,20230708.0,340631
989,DS_20,20230709.0,327577
990,DS_20,20230710.0,336862
991,DS_20,20230711.0,330872
992,DS_20,20230713.0,329026
993,DS_20,20230717.0,329592
994,DS_20,20230719.0,331090
995,DS_20,20230720.0,339363
996,DS_20,20230721.0,346322
997,DS_20,20230722.0,337852
998,DS_20,20230724.0,341745
999,DS_20,20230725.0,348443
1000,DS_20,20230726.0,344825
1001,DS_20,20230727.0,351697
1002,DS_20,20230729.0,327991
1003,DS_20,20230730.0,347047
1004,DS_20,20230802.0,352034
1005,DS_20,20230805.0,344765
1006,DS_20,20230806.0,351871
1007,DS_20,20230808.0,343834
1008,DS_20,20230810.0,364664
1009,DS_20,20230811.0,355061
1010,DS_20,20230812.0,334868
1011,DS_20,20230816.0,364967
1012,DS_20,20230817.0,374427
1013,DS_20,20230819.0,371365
1014,DS_20,20230825.0,378634
1015,DS_20,20230826.0,335071
1016,DS_20,20230830.0,423519
1017,DS_20,20230904.0,413139
1018,DS_20,20230906.0,388984
1019,DS_20,20230908.0,380821
1020,DS_20,20230909.0,437883
1021,DS_20,20230913.0,473952
1022,DS_20,20230914.0,499833
1023,DS_20,20230915.0,475069
1024,DS_20,20230919.0,503863
1025,DS_20,20230926.0,385139
1026,DS_20,20231016.0,753983
1027,DS_20,20231017.0,497457
1028,DS_20,20231025.0,885753
1029,DS_21,20230701.0,1335910
1030,DS_21,20230702.0,0
1031,DS_21,20230708.0,0
1032,DS_21,20230710.0,0
1033,DS_21,20230711.0,1326196
1034,DS_21,20230712.0,0
1035,DS_21,20230713.0,0
1036,DS_21,20230714.0,0
1037,DS_21,20230717.0,1330290
1038,DS_21,20230720.0,1329554
1039,DS_21,20230721.0,0
1040,DS_21,20230723.0,0
1041,DS_21,20230724.0,0
1042,DS_21,20230725.0,0
1043,DS_21,20230726.0,0
1044,DS_21,20230728.0,0
1045,DS_21,20230729.0,0
1046,DS_21,20230805.0,1371332
1047,DS_21,20230812.0,0
1048,DS_21,20230814.0,0
1049,DS_21,20230816.0,0
1050,DS_21,20230817.0,0
1051,DS_21,20230819.0,0
1052,DS_21,20230820.0,0
1053,DS_21,20230824.0,0
1054,DS_21,20230825.0,0
1055,DS_21,20230826.0,1322167
1056,DS_21,20230827.0,0
1057,DS_21,20230901.0,0
1058,DS_21,20230903.0,0
1059,DS_21,20230904.0,1514699
1060,DS_21,20230906.0,0
1061,DS_21,20230908.0,0
1062,DS_21,20230909.0,1529646
1063,DS_21,20230910.0,0
1064,DS_21,20230912.0,1557814
1065,DS_21,20230913.0,0
1066,DS_21,20230914.0,1571266
1067,DS_21,20230915.0,0
1068,DS_21,20230925.0,0
1069,DS_21,20230926.0,0
1070,DS_21,20230927.0,0
1071,DS_21,20231008.0,0
1072,DS_21,20231013.0,0
1073,DS_21,20231028.0,0
1074,DS_22,20230709.0,0
1075,DS_22,20230710.0,1188514
1076,DS_22,20230712.0,1186445
1077,DS_22,20230713.0,1189491
1078,DS_22,20230717.0,0
1079,DS_22,20230720.0,0
1080,DS_22,20230721.0,1221644
1081,DS_22,20230723.0,1185226
1082,DS_22,20230725.0,1201725
1083,DS_22,20230726.0,1199223
1084,DS_22,20230728.0,1190750
1085,DS_22,20230729.0,1180806
1086,DS_22,20230805.0,0
1087,DS_22,20230812.0,1262945
1088,DS_22,20230814.0,1173796
1089,DS_22,20230816.0,0
1090,DS_22,20230817.0,0
1091,DS_22,20230819.0,0
1092,DS_22,20230820.0,1236165
1093,DS_22,20230824.0,1195727
1094,DS_22,20230825.0,1214229
1095,DS_22,20230827.0,1268064
1096,DS_22,20230829.0,1225181
1097,DS_22,20230903.0,1298900
1098,DS_22,20230904.0,0
1099,DS_22,20230906.0,1358890
1100,DS_22,20230908.0,1354823
1101,DS_22,20230909.0,0
1102,DS_22,20230912.0,0
1103,DS_22,20230914.0,0
1104,DS_22,20230915.0,1494414
1105,DS_22,20230925.0,1603235
1106,DS_22,20230926.0,1624731
1107,DS_22,20230927.0,1678476
1108,DS_22,20230929.0,1313091
1109,DS_22,20231008.0,1898543
1110,DS_22,20231013.0,2051636
1111,DS_22,20231017.0,0
1112,DS_22,20231025.0,0
1113,DS_22,20231027.0,0
1114,DS_22,20231028.0,1994506
1115,DS_23,20230708.0,3385413
1116,DS_23,20230710.0,3289571
1117,DS_23,20230711.0,3267862
1118,DS_23,20230713.0,3254810
1119,DS_23,20230717.0,3278494
1120,DS_23,20230720.0,0
1121,DS_23,20230721.0,3274624
1122,DS_23,20230723.0,3281202
1123,DS_23,20230725.0,3284888
1124,DS_23,20230726.0,3275540
1125,DS_23,20230728.0,3275805
1126,DS_23,20230729.0,3287025
1127,DS_23,20230805.0,3293704
1128,DS_23,20230811.0,3272171
1129,DS_23,20230812.0,3272366
1130,DS_23,20230817.0,3325238
1131,DS_23,20230819.0,0
1132,DS_23,20230820.0,3245491
1133,DS_23,20230824.0,3315809
1134,DS_23,20230825.0,3336077
1135,DS_23,20230827.0,3328479
1136,DS_23,20230829.0,3310811
1137,DS_23,20230902.0,3941731
1138,DS_23,20230903.0,3342403
1139,DS_23,20230904.0,3349685
1140,DS_23,20230906.0,3185042
1141,DS_23,20230909.0,0
1142,DS_23,20230913.0,3645691
1143,DS_23,20230914.0,0
1144,DS_23,20230919.0,3434711
1145,DS_23,20230925.0,4076453
1146,DS_23,20230926.0,3721495
1147,DS_23,20230927.0,4197880
1148,DS_23,20231008.0,4742544
1149,DS_23,20231025.0,4776182
1150,DS_23,20231027.0,5118250
1151,DS_23,20231028.0,4888179
1152,DS_24,20230706.0,418701
1153,DS_24,20230711.0,495657
1154,DS_24,20230713.0,475758
1155,DS_24,20230717.0,532432
1156,DS_24,20230720.0,534642
1157,DS_24,20230721.0,532044
1158,DS_24,20230723.0,529396
1159,DS_24,20230724.0,522253
1160,DS_24,20230725.0,544132
1161,DS_24,20230727.0,541764
1162,DS_24,20230728.0,540742
1163,DS_24,20230729.0,515343
1164,DS_24,20230730.0,553332
1165,DS_24,20230731.0,526042
1166,DS_24,20230808.0,526432
1167,DS_24,20230810.0,501633
1168,DS_24,20230812.0,649034
1169,DS_24,20230814.0,551108
1170,DS_24,20230816.0,573111
1171,DS_24,20230817.0,622961
1172,DS_24,20230818.0,627181
1173,DS_24,20230819.0,646821
1174,DS_24,20230825.0,604773
1175,DS_24,20230830.0,595331
1176,DS_24,20230903.0,749016
1177,DS_24,20230904.0,800894
1178,DS_24,20230908.0,850723
1179,DS_24,20230909.0,872870
1180,DS_24,20230924.0,1232467
1181,DS_24,20230926.0,1168153
1182,DS_24,20230930.0,1025496
1183,DS_24,20231001.0,1548525
1184,DS_24,20231002.0,1716383
1185,DS_24,20231008.0,1561306
1186,DS_24,20231013.0,1459841
1187,DS_24,20231021.0,1646736
1188,DS_24,20231027.0,1648217
1189,DS_25,20230701.0,635542
1190,DS_25,20230704.0,638396
1191,DS_25,20230706.0,650753
1192,DS_25,20230710.0,638036
1193,DS_25,20230711.0,641820
1194,DS_25,20230713.0,644946
1195,DS_25,20230715.0,639727
1196,DS_25,20230717.0,634834
1197,DS_25,20230720.0,651398
1198,DS_25,20230723.0,643336
1199,DS_25,20230724.0,644890
1200,DS_25,20230727.0,640131
1201,DS_25,20230728.0,649581
1202,DS_25,20230729.0,640579
1203,DS_25,20230730.0,640123
1204,DS_25,20230731.0,637879
1205,DS_25,20230801.0,654197
1206,DS_25,20230802.0,648509
1207,DS_25,20230803.0,651359
1208,DS_25,20230804.0,643520
1209,DS_25,20230805.0,653009
1210,DS_25,20230808.0,634428
1211,DS_25,20230810.0,642119
1212,DS_25,20230812.0,635479
1213,DS_25,20230818.0,655265
1214,DS_25,20230825.0,670251
1215,DS_25,20230828.0,660416
1216,DS_25,20230901.0,681340
1217,DS_25,20230902.0,692427
1218,DS_25,20230904.0,718439
1219,DS_25,20230909.0,736510
1220,DS_25,20230910.0,750921
1221,DS_25,20230914.0,782639
1222,DS_25,20230919.0,851655
1223,DS_25,20230925.0,926288
1224,DS_25,20230927.0,1086918
1225,DS_25,20230930.0,1013680
1226,DS_25,20231001.0,1103501
1227,DS_25,20231002.0,1248358
1228,DS_25,20231005.0,1131093
1229,DS_25,20231009.0,1094947
1230,DS_25,20231011.0,1237569
1231,DS_25,20231021.0,1240469
1232,DS_25,20231025.0,1247170
1233,DS_25,20231028.0,1242723
1234,DS_26,20230710.0,1489949
1235,DS_26,20230717.0,1513038
1236,DS_26,20230723.0,1551772
1237,DS_26,20230724.0,1530144
1238,DS_26,20230725.0,1545303
1239,DS_26,20230728.0,1500644
1240,DS_26,20230729.0,1529351
1241,DS_26,20230801.0,1544845
1242,DS_26,20230802.0,1541757
1243,DS_26,20230804.0,1557423
1244,DS_26,20230805.0,1595128
1245,DS_26,20230812.0,1538198
1246,DS_26,20230817.0,1569876
1247,DS_26,20230818.0,1617351
1248,DS_26,20230819.0,1546077
1249,DS_26,20230825.0,1548950
1250,DS_26,20230827.0,1603961
1251,DS_26,20230901.0,1593403
1252,DS_26,20230902.0,1550413
1253,DS_26,20230903.0,1548734
1254,DS_26,20230904.0,1560999
1255,DS_26,20230908.0,1605973
1256,DS_26,20230909.0,1605070
1257,DS_26,20230910.0,1678250
1258,DS_26,20230914.0,1638870
1259,DS_26,20230919.0,1712878
1260,DS_26,20230925.0,1732206
1261,DS_26,20230926.0,1801814
1262,DS_26,20231003.0,2671104
1263,DS_26,20231005.0,2392080
1264,DS_26,20231006.0,2548753
1265,DS_26,20231009.0,2411429
1266,DS_26,20231011.0,2349219
1267,DS_26,20231013.0,2385497
1268,DS_26,20231016.0,2264521
1269,DS_26,20231020.0,2478587
1270,DS_26,20231021.0,2561322
1271,DS_26,20231025.0,2402313
1272,DS_26,20231028.0,2529694
1273,DS_27,20230704.0,73288
1274,DS_27,20230711.0,91057
1275,DS_27,20230712.0,117685
1276,DS_27,20230713.0,139419
1277,DS_27,20230716.0,108391
1278,DS_27,20230719.0,131497
1279,DS_27,20230720.0,86589
1280,DS_27,20230721.0,86187
1281,DS_27,20230723.0,94221
1282,DS_27,20230724.0,85981
1283,DS_27,20230725.0,89918
1284,DS_27,20230726.0,89251
1285,DS_27,20230728.0,82201
1286,DS_27,20230729.0,91084
1287,DS_27,20230801.0,86688
1288,DS_27,20230804.0,84539
1289,DS_27,20230805.0,83195
1290,DS_27,20230808.0,88061
1291,DS_27,20230812.0,85181
1292,DS_27,20230813.0,111923
1293,DS_27,20230814.0,83661
1294,DS_27,20230816.0,101784
1295,DS_27,20230817.0,80007
1296,DS_27,20230818.0,95239
1297,DS_27,20230819.0,92466
1298,DS_27,20230820.0,85702
1299,DS_27,20230822.0,86089
1300,DS_27,20230825.0,88734
1301,DS_27,20230827.0,98857
1302,DS_27,20230830.0,83177
1303,DS_27,20230831.0,194005
1304,DS_27,20230902.0,99566
1305,DS_27,20230903.0,88834
1306,DS_27,20230904.0,87730
1307,DS_27,20230905.0,90903
1308,DS_27,20230909.0,83427
1309,DS_27,20230910.0,147292
1310,DS_27,20230913.0,220252
1311,DS_27,20230915.0,168159
1312,DS_27,20230919.0,187693
1313,DS_27,20230926.0,208309
1314,DS_27,20230927.0,204245
1315,DS_27,20230929.0,257307
1316,DS_27,20230930.0,195780
1317,DS_27,20231005.0,314371
1318,DS_27,20231006.0,341508
1319,DS_27,20231008.0,338807
1320,DS_27,20231010.0,383051
1321,DS_27,20231011.0,381344
1322,DS_27,20231017.0,367561
1323,DS_27,20231021.0,343717
1324,DS_27,20231027.0,419854
1325,DS_27,20231028.0,420075
1326,DS_28,20230702.0,1650666
1327,DS_28,20230711.0,1645683
1328,DS_28,20230716.0,1769618
1329,DS_28,20230719.0,1649684
1330,DS_28,20230720.0,1669726
1331,DS_28,20230721.0,1680197
1332,DS_28,20230722.0,1681728
1333,DS_28,20230723.0,1676478
1334,DS_28,20230724.0,1692097
1335,DS_28,20230725.0,1668707
1336,DS_28,20230726.0,1663912
1337,DS_28,20230729.0,1673214
1338,DS_28,20230801.0,1653892
1339,DS_28,20230804.0,1680808
1340,DS_28,20230805.0,1667719
1341,DS_28,20230808.0,1677873
1342,DS_28,20230811.0,1654072
1343,DS_28,20230812.0,1658027
1344,DS_28,20230814.0,1642662
1345,DS_28,20230817.0,1684986
1346,DS_28,20230820.0,1681764
1347,DS_28,20230822.0,1655575
1348,DS_28,20230825.0,1714529
1349,DS_28,20230827.0,1697774
1350,DS_28,20230830.0,1798895
1351,DS_28,20230902.0,1835791
1352,DS_28,20230903.0,1749393
1353,DS_28,20230904.0,1818102
1354,DS_28,20230905.0,1749333
1355,DS_28,20230909.0,1868751
1356,DS_28,20230910.0,1946482
1357,DS_28,20230913.0,1863779
1358,DS_28,20230915.0,1951881
1359,DS_28,20230923.0,2118723
1360,DS_28,20230924.0,2137104
1361,DS_28,20230926.0,1979451
1362,DS_28,20230927.0,2196285
1363,DS_28,20231007.0,2358959
1364,DS_28,20231008.0,2500206
1365,DS_28,20231011.0,2713351
1366,DS_28,20231017.0,2703151
1367,DS_28,20231021.0,3001774
1368,DS_28,20231027.0,3190845
1369,DS_28,20231028.0,2692434
1370,DS_29,20230702.0,1610043
1371,DS_29,20230722.0,1635605
1372,DS_29,20230723.0,1583657
1373,DS_29,20230724.0,1621931
1374,DS_29,20230725.0,1625019
1375,DS_29,20230727.0,1653316
1376,DS_29,20230802.0,1461418
1377,DS_29,20230804.0,1633728
1378,DS_29,20230806.0,1625885
1379,DS_29,20230814.0,1590855
1380,DS_29,20230820.0,1650642
1381,DS_29,20230822.0,1600144
1382,DS_29,20230824.0,1660214
1383,DS_29,20230825.0,1667733
1384,DS_29,20230827.0,1581339
1385,DS_29,20230828.0,1655509
1386,DS_29,20230831.0,1732763
1387,DS_29,20230901.0,1707875
1388,DS_29,20230902.0,1687381
1389,DS_29,20230910.0,1676038
1390,DS_29,20230915.0,1687762
1391,DS_29,20230924.0,1767047
1392,DS_29,20230927.0,1870219
1393,DS_29,20231004.0,2837687
1394,DS_29,20231005.0,2337129
1395,DS_29,20231008.0,2522600
1396,DS_29,20231009.0,2829537
1397,DS_29,20231025.0,2635767
1398,DS_29,20231028.0,2866435
1399,DS_30,20230705.0,163024
1400,DS_30,20230717.0,265231
1401,DS_30,20230722.0,179240
1402,DS_30,20230723.0,182352
1403,DS_30,20230725.0,181303
1404,DS_30,20230727.0,183969
1405,DS_30,20230801.0,189157
1406,DS_30,20230802.0,209935
1407,DS_30,20230804.0,182399
1408,DS_30,20230806.0,166472
1409,DS_30,20230807.0,184194
1410,DS_30,20230808.0,200447
1411,DS_30,20230814.0,204913
1412,DS_30,20230816.0,176434
1413,DS_30,20230820.0,195705
1414,DS_30,20230822.0,197579
1415,DS_30,20230824.0,196216
1416,DS_30,20230825.0,196061
1417,DS_30,20230827.0,193118
1418,DS_30,20230828.0,202451
1419,DS_30,20230829.0,199206
1420,DS_30,20230831.0,205269
1421,DS_30,20230901.0,202817
1422,DS_30,20230903.0,211788
1423,DS_30,20230904.0,201396
1424,DS_30,20230906.0,220205
1425,DS_30,20230908.0,185534
1426,DS_30,20230909.0,210206
1427,DS_30,20230912.0,198419
1428,DS_30,20230914.0,201655
1429,DS_30,20230915.0,195625
1430,DS_30,20230919.0,232917
1431,DS_30,20230924.0,224488
1432,DS_30,20230927.0,255066
1433,DS_30,20231004.0,400012
1434,DS_30,20231005.0,339974
1435,DS_30,20231006.0,420274
1436,DS_30,20231007.0,408462
1437,DS_30,20231008.0,363804
1438,DS_30,20231009.0,419796
1439,DS_30,20231021.0,442595
1440,DS_30,20231025.0,441622
1441,DS_30,20231027.0,505209
1442,DS_31,20230704.0,50077
1443,DS_31,20230705.0,44810
1444,DS_31,20230706.0,47702
1445,DS_31,20230710.0,49223
1446,DS_31,20230712.0,51326
1447,DS_31,20230713.0,55402
1448,DS_31,20230715.0,48612
1449,DS_31,20230717.0,51887
1450,DS_31,20230719.0,66784
1451,DS_31,20230721.0,54853
1452,DS_31,20230722.0,49710
1453,DS_31,20230723.0,50730
1454,DS_31,20230725.0,55822
1455,DS_31,20230727.0,51847
1456,DS_31,20230728.0,53796
1457,DS_31,20230729.0,62160
1458,DS_31,20230731.0,51865
1459,DS_31,20230801.0,50117
1460,DS_31,20230803.0,51940
1461,DS_31,20230806.0,53359
1462,DS_31,20230814.0,52576
1463,DS_31,20230816.0,50805
1464,DS_31,20230817.0,48865
1465,DS_31,20230820.0,51496
1466,DS_31,20230824.0,51470
1467,DS_31,20230825.0,57294
1468,DS_31,20230829.0,54265
1469,DS_31,20230830.0,56152
1470,DS_31,20230901.0,56119
1471,DS_31,20230903.0,52184
1472,DS_31,20230904.0,49002
1473,DS_31,20230906.0,54372
1474,DS_31,20230907.0,61864
1475,DS_31,20230908.0,55628
1476,DS_31,20230909.0,58253
1477,DS_31,20230912.0,53066
1478,DS_31,20230918.0,136565
1479,DS_31,20230924.0,159489
1480,DS_31,20230927.0,186658
1481,DS_31,20231004.0,293783
1482,DS_31,20231006.0,252604
1483,DS_31,20231007.0,278560
1484,DS_31,20231010.0,272307
1485,DS_31,20231017.0,364110
1486,DS_31,20231020.0,370295
1487,DS_31,20231021.0,347158
1488,DS_31,20231027.0,397478
1489,DS_32,20230710.0,1260490
1490,DS_32,20230722.0,1315471
1491,DS_32,20230723.0,1310474
1492,DS_32,20230725.0,1315354
1493,DS_32,20230729.0,1303363
1494,DS_32,20230731.0,1296891
1495,DS_32,20230801.0,1293789
1496,DS_32,20230814.0,1328644
1497,DS_32,20230816.0,1282336
1498,DS_32,20230817.0,1308778
1499,DS_32,20230820.0,1322276
1500,DS_32,20230824.0,1342641
1501,DS_32,20230825.0,1438732
1502,DS_32,20230828.0,1543284
1503,DS_32,20230829.0,1494790
1504,DS_32,20230830.0,1457909
1505,DS_32,20230831.0,1505177
1506,DS_32,20230903.0,1459655
1507,DS_32,20230904.0,1543543
1508,DS_32,20230906.0,1417304
1509,DS_32,20230907.0,1566926
1510,DS_32,20230909.0,1594225
1511,DS_32,20230910.0,1598905
1512,DS_32,20230912.0,1644936
1513,DS_32,20230914.0,1654377
1514,DS_32,20230924.0,1726157
1515,DS_32,20231005.0,2536655
1516,DS_32,20231006.0,2388274
1517,DS_32,20231007.0,2615117
1518,DS_32,20231010.0,2688751
1519,DS_32,20231028.0,2899546
1520,DS_33,20230714.0,356625
1521,DS_33,20230722.0,366085
1522,DS_33,20230723.0,367179
1523,DS_33,20230725.0,347736
1524,DS_33,20230801.0,362268
1525,DS_33,20230814.0,347750
1526,DS_33,20230817.0,359908
1527,DS_33,20230822.0,380757
1528,DS_33,20230825.0,364916
1529,DS_33,20230829.0,370259
1530,DS_33,20230830.0,375043
1531,DS_33,20230831.0,397193
1532,DS_33,20230905.0,411397
1533,DS_33,20230908.0,432393
1534,DS_33,20230914.0,434225
1535,DS_33,20230919.0,384808
1536,DS_33,20230924.0,617790
1537,DS_33,20230925.0,755309
1538,DS_33,20230926.0,803378
1539,DS_33,20230929.0,847792
1540,DS_33,20231001.0,934812
1541,DS_33,20231003.0,893621
1542,DS_33,20231005.0,970561
1543,DS_33,20231006.0,920959
1544,DS_33,20231008.0,928415
1545,DS_33,20231009.0,858624
1546,DS_33,20231010.0,1169694
1547,DS_33,20231011.0,1149567
1548,DS_33,20231020.0,1600244
1549,DS_33,20231021.0,1240442
1550,DS_33,20231028.0,1350329
1551,DS_34,20230704.0,207262
1552,DS_34,20230705.0,194258
1553,DS_34,20230712.0,292266
1554,DS_34,20230714.0,173465
1555,DS_34,20230716.0,244339
1556,DS_34,20230720.0,247306
1557,DS_34,20230722.0,237533
1558,DS_34,20230723.0,242875
1559,DS_34,20230724.0,367004
1560,DS_34,20230725.0,254973
1561,DS_34,20230729.0,262038
1562,DS_34,20230731.0,311733
1563,DS_34,20230801.0,292206
1564,DS_34,20230808.0,254747
1565,DS_34,20230815.0,310612
1566,DS_34,20230819.0,228530
1567,DS_34,20230821.0,227697
1568,DS_34,20230822.0,364299
1569,DS_34,20230826.0,298424
1570,DS_34,20230828.0,419504
1571,DS_34,20230829.0,462567
1572,DS_34,20230831.0,420736
1573,DS_34,20230905.0,501486
1574,DS_34,20230908.0,570156
1575,DS_34,20230912.0,612791
1576,DS_34,20230913.0,616476
1577,DS_34,20230914.0,558977
1578,DS_34,20230918.0,592232
1579,DS_34,20230919.0,629999
1580,DS_34,20230924.0,621641
1581,DS_34,20230925.0,705664
1582,DS_34,20230926.0,715484
1583,DS_34,20230927.0,896092
1584,DS_34,20231001.0,962027
1585,DS_34,20231002.0,886262
1586,DS_34,20231005.0,790484
1587,DS_34,20231008.0,761956
1588,DS_34,20231009.0,632124
1589,DS_34,20231011.0,945286
1590,DS_34,20231020.0,944935
1591,DS_34,20231021.0,982075
1592,DS_34,20231025.0,1023407
1593,DS_34,20231028.0,1044390
